sku_id,product_name,category,brand,MRP,base_cost,launch_date,mrp_missing,base_cost_missing,mrp_outlier,base_cost_outlier,margin,negative_margin,product_age_months,is_new,is_stale,price_cost_ratio,high_margin,low_margin
P0194,Start Plus,Electronics,BrandD,371.99,251.91,2022-11-22,0,0,0,0,120.08000000000001,False,32,False,True,1.4766781787146204,False,True
P0195,Poor Max,Home & Kitchen,BrandC,536.54,416.53,2023-04-12,0,0,0,0,120.00999999999999,False,27,False,True,1.288118502868941,False,True
P0196,Manager X,Sports,BrandD,1420.61,745.9,2022-08-11,0,0,0,0,674.7099999999999,False,35,False,True,1.9045582517763775,True,False
P0197,Civil Go,Sports,BrandC,1116.02,816.46,2024-11-30,0,0,0,0,299.55999999999995,False,8,False,False,1.3669010116845894,False,False
P0198,Worry X,Beauty,BrandE,725.21,373.6,2024-12-27,0,0,0,0,351.61,False,7,False,False,1.9411402569593148,False,False
P0199,Sea Go,Books,BrandF,833.92,446.65,2024-04-30,0,0,0,0,387.27,False,15,False,False,1.8670547408485392,False,False
P0200,republican go  ,Electronics,BrandA,1811.76,925.72,2021-11-05,0,0,0,0,886.04,False,44,False,True,1.9571360670613143,True,False
P0201,Case X,Beauty,BrandA,769.895,182.07,2021-09-01,1,0,0,0,587.825,False,46,False,True,4.228565936178393,True,False
P0202,Would Go,Apparel,BrandA,1809.56,960.95,2021-02-18,0,0,0,0,848.6099999999999,False,53,False,True,1.883094854050679,True,False
P0203,Not Plus,Books,BrandB,1286.59,660.21,2023-05-02,0,0,0,0,626.3799999999999,False,26,False,True,1.9487587282834247,True,False
P0204,Own Max,Beauty,BrandE,434.39,341.52,2022-12-08,0,0,0,0,92.87,False,31,False,True,1.2719313656594051,False,True
P0205,Somebody Pro,Electronics,No Brand,775.98,667.24,2021-12-21,1,0,0,0,108.74000000000001,False,43,False,True,1.162969845932498,False,True
P0206,Focus Pro,Electronics,BrandD,775.98,498.93,2022-02-23,1,0,0,0,277.05,False,41,False,True,1.5552883169983764,False,False
P0207,Argue Go,Apparel,No Brand,1223.37,879.29,2021-11-27,0,0,0,0,344.0799999999999,False,44,False,True,1.391315720638242,False,False
P0208,Drug Max,Apparel,BrandA,307.32,187.75,2023-05-21,0,0,0,0,119.57,False,26,False,True,1.6368575233022635,False,True
P0209,Difficult Pro,Electronics,BrandA,434.26,340.88,2021-09-19,0,0,0,0,93.38,False,46,False,True,1.273938042712978,False,True
P0210,Step Go,Sports,BrandD,225.18,114.1,2023-01-31,0,0,0,0,111.08000000000001,False,30,False,True,1.97353198948291,False,True
P0211,Something Max,Sports,BrandA,1883.67,966.66,2022-02-09,0,0,0,0,917.0100000000001,False,41,False,True,1.9486375768108748,True,False
P0212,Energy Pro,Beauty,No Brand,722.25,423.57,2023-11-20,0,0,0,0,298.68,False,20,False,True,1.7051490898788866,False,False
P0213,Talk Pro,Books,No Brand,1176.52,602.155,2024-03-14,0,1,0,0,574.365,False,16,False,False,1.9538490920111933,True,False
P0214,Deal X,Home & Kitchen,BrandA,1019.03,746.66,2021-01-26,0,0,0,0,272.37,False,54,False,True,1.3647845070045268,False,False
P0215,Close X,Books,BrandF,1403.88,904.35,2021-02-03,0,0,0,0,499.5300000000001,False,53,False,True,1.5523635760490961,True,False
P0216,Home Plus,Beauty,BrandB,1719.8,923.28,2021-02-18,0,0,0,0,796.52,False,53,False,True,1.8627068711550125,True,False
P0217,Contain Lite,Electronics,BrandA,923.59,611.13,2023-02-26,0,0,0,0,312.46000000000004,False,29,False,True,1.5112823785446632,False,False
P0218,Detail Go,Sports,BrandF,156.8,183.88,2023-11-28,0,0,0,0,-27.079999999999984,True,20,False,True,0.8527300413313031,False,True
P0219,Say Go,Home & Kitchen,BrandC,969.19,576.48,2024-11-06,0,0,0,0,392.71000000000004,False,8,False,False,1.6812205106855398,False,False
P0220,pick max  ,Sports,No Brand,544.69,392.61,2021-10-15,0,0,0,0,152.08000000000004,False,45,False,True,1.387356409668628,False,False
P0221,Well Go,Home & Kitchen,No Brand,571.32,474.4,2021-08-09,0,0,0,0,96.92000000000007,False,47,False,True,1.2043001686340642,False,True
P0222,Than X,Electronics,BrandF,775.98,162.0,2024-05-22,1,0,0,0,613.98,False,14,False,False,4.79,True,False
P0223,Stay X,Sports,BrandF,970.56,543.21,2023-01-17,0,0,0,0,427.3499999999999,False,30,False,True,1.786712321201745,False,False
P0224,Learn Pro,Electronics,BrandF,317.67,469.23,2023-08-04,0,0,0,0,-151.56,True,23,False,True,0.6770027491848347,False,True
P0225,Nothing Lite,Home & Kitchen,BrandF,846.31,541.77,2022-05-11,0,1,0,0,304.53999999999996,False,38,False,True,1.5621204570205067,False,False
P0226,Let X,Electronics,BrandD,1268.49,908.75,2023-09-02,0,0,0,0,359.74,False,22,False,True,1.3958624484181568,False,False
P0227,Yet X,Apparel,BrandB,555.28,352.24,2024-03-24,0,0,0,0,203.03999999999996,False,16,False,False,1.5764251646604586,False,False
P0228,Coach Go,Books,BrandB,874.6,778.72,2024-05-06,1,0,0,0,95.88,False,14,False,False,1.1231251284158619,False,True
P0229,Professional Go,Beauty,BrandE,230.94,139.35,2024-05-18,0,0,0,0,91.59,False,14,False,False,1.6572658772874058,False,True
P0230,Election Pro,Electronics,BrandC,158.17,109.69,2022-05-11,0,0,0,0,48.47999999999999,False,38,False,True,1.4419728325280334,False,True
P0231,See X,Books,BrandF,694.97,602.155,2028-01-01,0,1,0,0,92.81500000000005,False,-30,True,False,1.1541380541554915,False,True
P0232,Themselves Lite,Books,BrandE,874.6,694.6,2021-09-16,1,0,0,0,180.0,False,46,False,True,1.2591419522027065,False,False
P0233,me x  ,Sports,BrandD,1333.61,987.35,2023-09-19,0,0,0,0,346.2599999999999,False,22,False,True,1.3506963082999948,False,False
P0234,Maintain Max,Sports,No Brand,879.9449999999999,615.88,2021-11-19,1,0,0,0,264.06499999999994,False,44,False,True,1.4287604728193803,False,False
P0235,Rate Pro,Apparel,BrandA,594.2,395.47,2024-09-08,0,0,0,0,198.73000000000002,False,10,False,False,1.5025159936278352,False,False
P0236,Good Max,Electronics,No Brand,223.86,152.71,2021-03-22,0,0,0,0,71.15,False,52,False,True,1.4659157880950822,False,True
P0237,Continue Lite,Apparel,BrandD,1282.98,771.96,2022-03-24,0,0,0,0,511.02,False,40,False,True,1.6619773045235504,True,False
P0238,Watch Pro,Beauty,BrandF,769.895,135.4,2024-11-29,1,0,0,0,634.495,False,8,False,False,5.686078286558345,True,False
P0239,Rule Pro,Sports,BrandE,977.01,494.42,2021-11-18,0,0,0,0,482.59,False,44,False,True,1.9760729743942396,True,False
P0240,Course Go,Books,BrandB,1158.17,595.25,2022-05-21,0,0,0,0,562.9200000000001,False,38,False,True,1.9456866862662747,True,False
P0241,Leave Go,Sports,BrandB,420.69,269.53,2023-03-30,0,0,0,0,151.16000000000003,False,28,False,True,1.560828108188328,False,False
P0242,Raise Lite,Home & Kitchen,No Brand,1742.22,901.05,2024-09-17,0,0,0,0,841.1700000000001,False,10,False,False,1.9335441984351591,True,False
P0243,force x  ,Electronics,BrandC,1047.17,546.6,2024-08-22,0,0,0,0,500.57000000000005,False,11,False,False,1.9157885107939994,True,False
P0244,Them Lite,Electronics,BrandC,696.1,554.25,2021-11-05,0,0,0,0,141.85000000000002,False,44,False,True,1.2559314388813712,False,False
P0245,Let Max,Sports,BrandD,1387.69,980.63,2024-10-12,0,0,0,0,407.06000000000006,False,9,False,False,1.4151004966195202,False,False
P0246,film x  ,Electronics,BrandF,834.73,515.86,2021-06-10,0,0,0,0,318.87,False,49,False,True,1.618132826735936,False,False
P0247,Cover Go,Books,BrandF,601.78,602.155,2023-11-24,0,1,0,0,-0.375,True,20,False,True,0.9993772367579776,False,True
P0248,Person Lite,Home & Kitchen,No Brand,787.42,490.43,2021-07-01,0,0,0,0,296.98999999999995,False,48,False,True,1.605570621699325,False,False
P0249,Source Go,Electronics,BrandD,775.98,321.96,2021-05-20,1,0,0,0,454.02000000000004,False,50,False,True,2.4101751770406263,False,False
P0250,And Go,Books,BrandA,222.24,115.47,2024-03-30,0,0,0,0,106.77000000000001,False,16,False,False,1.9246557547414913,False,True
P0251,Country Pro,Sports,BrandF,166.98,136.09,2021-10-06,0,0,0,0,30.889999999999986,False,45,False,True,1.2269821441692996,False,True
P0252,Man Lite,Books,No Brand,1716.79,922.51,2023-12-21,0,0,0,0,794.28,False,19,False,True,1.8609987967610107,True,False
P0253,Book Go,Electronics,BrandC,1023.9,791.57,2021-12-01,0,0,0,0,232.32999999999993,False,43,False,True,1.2935053122275981,False,False
P0254,Despite Go,Electronics,BrandD,195.34,103.55,2024-05-05,0,0,0,0,91.79,False,14,False,False,1.886431675519073,False,True
P0255,today go  ,Electronics,BrandF,596.49,459.3,2022-10-03,0,0,0,0,137.19,False,33,False,True,1.2986936642717177,False,False
P0256,Soon X,Sports,BrandD,594.28,574.02,2024-05-17,0,1,0,0,20.25999999999999,False,14,False,False,1.035294937458625,False,True
P0257,System Max,Electronics,BrandB,209.76,148.14,2021-05-22,0,0,0,0,61.620000000000005,False,50,False,True,1.4159578776832726,False,True
P0258,chair pro  ,Apparel,BrandB,1185.83,774.74,2023-04-13,0,0,0,0,411.0899999999999,False,27,False,True,1.5306167230296615,False,False
P0259,Him Go,Home & Kitchen,BrandB,798.39,475.82,2024-06-21,1,0,0,0,322.57,False,13,False,False,1.6779244252028078,False,False
P0260,Administration Max,Books,BrandF,1619.57,961.63,2021-08-27,0,0,0,0,657.9399999999999,False,47,False,True,1.6841924648773436,True,False
P0261,Official Go,Books,BrandD,921.61,483.19,2023-09-21,0,0,0,0,438.42,False,22,False,True,1.9073449367743538,False,False
P0262,Family Plus,Beauty,BrandC,229.65,297.27,2022-09-11,0,0,0,0,-67.61999999999998,True,34,False,True,0.7725300232112222,False,True
P0263,Black Go,Sports,BrandE,290.94,434.11,2022-07-26,0,0,0,0,-143.17000000000002,True,36,False,True,0.6701987975397941,False,True
P0264,Pm Plus,Apparel,BrandC,1654.34,508.515,2021-04-15,0,1,0,0,1145.8249999999998,False,51,False,True,3.2532766978358554,True,False
P0265,Heart Plus,Books,No Brand,990.99,602.155,2023-02-11,0,1,0,0,388.83500000000004,False,29,False,True,1.6457390538980827,False,False
P0266,Look Max,Home & Kitchen,No Brand,501.41,281.91,2021-08-02,0,0,0,0,219.5,False,47,False,True,1.7786172892057748,False,False
P0267,Own Pro,Electronics,No Brand,864.89,517.3,2021-02-14,0,0,0,0,347.59000000000003,False,53,False,True,1.671931181132805,False,False
P0268,show lite  ,Apparel,BrandD,779.99,635.46,2021-03-27,1,0,0,0,144.52999999999997,False,52,False,True,1.227441538413118,False,False
P0269,Institution Max,Apparel,BrandE,1101.37,794.59,2021-05-08,0,0,0,0,306.77999999999986,False,50,False,True,1.3860859059389117,False,False
P0270,Study X,Apparel,BrandB,806.22,426.51,2023-07-08,0,0,0,0,379.71000000000004,False,24,False,True,1.8902722093268622,False,False
P0271,Rest Plus,Books,BrandB,626.11,444.7,2022-09-08,0,0,0,0,181.41000000000003,False,34,False,True,1.4079379356869801,False,False
P0272,Fall Max,Electronics,BrandF,681.21,374.93,2023-12-08,0,0,0,0,306.28000000000003,False,19,False,True,1.8168991545088418,False,False
P0273,Will Lite,Apparel,BrandC,328.91,223.53,2021-04-18,0,0,0,0,105.38000000000002,False,51,False,True,1.4714356014852594,False,True
P0274,Figure X,Beauty,BrandD,611.24,358.69,2023-09-30,0,0,0,0,252.55,False,22,False,True,1.7040898826284536,False,False
P0275,Rest Lite,Home & Kitchen,BrandD,692.64,541.77,2023-12-07,0,1,0,0,150.87,False,19,False,True,1.2784761060966832,False,False
P0276,story plus  ,Home & Kitchen,BrandF,238.34,163.35,2024-07-04,0,0,0,0,74.99000000000001,False,12,False,False,1.45907560453015,False,True
P0277,view max  ,Electronics,BrandC,1152.69,764.68,2024-06-03,0,0,0,0,388.0100000000001,False,13,False,False,1.5074148663493228,False,False
P0278,Western Lite,Home & Kitchen,BrandD,798.39,541.77,2028-01-01,1,1,0,0,256.62,False,-30,True,False,1.4736696384074424,False,False
P0279,sport plus  ,Beauty,BrandF,305.85,518.76,2023-02-26,0,1,0,0,-212.90999999999997,True,29,False,True,0.5895789960675457,False,True
P0280,Door X,Books,BrandE,865.14,468.29,2021-11-17,0,0,0,0,396.84999999999997,False,44,False,True,1.8474449593200792,False,False
P0281,budget plus  ,Electronics,BrandD,121.31,516.31,2024-08-30,0,1,0,0,-394.99999999999994,True,11,False,False,0.23495574364238542,False,True
P0282,Down X,Apparel,BrandE,229.09,116.36,2023-07-30,0,0,0,0,112.73,False,24,False,True,1.9688037126160194,False,True
P0283,Bag Max,Home & Kitchen,BrandC,1678.5,970.92,2022-11-12,0,0,0,0,707.58,False,32,False,True,1.728772710418984,True,False
P0284,Certain Plus,Home & Kitchen,BrandF,458.47,246.09,2021-05-01,0,0,0,0,212.38000000000002,False,50,False,True,1.8630175951887522,False,False
P0285,Term Plus,Beauty,BrandB,237.71,518.76,2021-05-02,0,1,0,0,-281.04999999999995,True,50,False,True,0.4582273112807464,False,True
P0286,Team Lite,Electronics,BrandB,733.37,496.15,2023-05-10,0,0,0,0,237.22000000000003,False,26,False,True,1.4781215358258593,False,False
P0287,Myself X,Books,BrandD,583.46,323.58,2024-10-31,0,0,0,0,259.88000000000005,False,9,False,False,1.8031398726744547,False,False
P0288,Challenge Lite,Apparel,BrandC,821.57,493.88,2023-03-25,0,0,0,0,327.69000000000005,False,28,False,True,1.663501255365676,False,False
P0289,alone x  ,Apparel,BrandF,779.99,272.68,2021-12-09,1,0,0,0,507.31,False,43,False,True,2.860459146252017,True,False
P0290,Yeah Plus,Electronics,BrandD,1816.98,970.83,2021-08-20,0,0,0,0,846.15,False,47,False,True,1.8715738079787398,True,False
P0291,College Lite,Beauty,No Brand,635.2,336.61,2022-03-03,0,0,0,0,298.59000000000003,False,40,False,True,1.887050295594308,False,False
P0292,Control Lite,Books,BrandB,427.46,297.44,2024-06-04,0,0,0,0,130.01999999999998,False,13,False,False,1.4371301775147929,False,False
P0293,Born Lite,Home & Kitchen,BrandB,441.0,258.24,2021-07-27,0,0,0,0,182.76,False,48,False,True,1.7077137546468402,False,False
P0294,day lite  ,Home & Kitchen,BrandB,1093.11,810.4,2023-02-27,0,0,0,0,282.7099999999999,False,29,False,True,1.3488524185587363,False,False
P0295,Behavior Max,Sports,BrandD,1174.47,786.47,2021-10-22,0,0,0,0,388.0,False,45,False,True,1.4933436749017763,False,False
P0296,positive plus  ,Beauty,BrandF,1297.72,871.36,2021-02-25,0,0,0,0,426.36,False,53,False,True,1.4893040763863385,False,False
P0297,People X,Books,BrandC,505.77,308.74,2021-07-22,0,0,0,0,197.02999999999997,False,48,False,True,1.6381745157737901,False,False
P0298,Push Pro,Apparel,BrandF,433.22,243.02,2021-07-05,0,0,0,0,190.20000000000002,False,48,False,True,1.7826516336104026,False,False
P0299,Life Lite,Sports,BrandE,1202.08,605.0,2022-05-08,0,0,0,0,597.0799999999999,False,38,False,True,1.9869090909090907,True,False
P0300,Data Plus,Home & Kitchen,BrandF,201.1,110.43,2021-03-27,0,0,0,0,90.66999999999999,False,52,False,True,1.8210631169066376,False,True
P0301,Threat Pro,Home & Kitchen,BrandB,798.39,692.08,2024-08-19,1,0,0,0,106.30999999999995,False,11,False,False,1.1536094093168419,False,True
P0302,City Go,Electronics,BrandA,1507.62,910.65,2023-04-07,0,0,0,0,596.9699999999999,False,27,False,True,1.6555427441937076,True,False
P0303,Control Plus,Apparel,BrandC,458.99,285.45,2021-06-24,0,0,0,0,173.54000000000002,False,49,False,True,1.6079523559292346,False,False
P0304,Assume X,Sports,BrandF,1146.62,874.4,2024-03-10,0,0,0,0,272.2199999999999,False,16,False,False,1.3113220494053064,False,False
P0305,Space Plus,Beauty,BrandA,212.13,173.64,2022-05-07,0,0,0,0,38.49000000000001,False,38,False,True,1.2216655148583278,False,True
P0306,loss pro  ,Beauty,BrandB,998.78,516.71,2022-09-02,0,0,0,0,482.06999999999994,False,34,False,True,1.9329604613806581,True,False
P0307,Entire Go,Home & Kitchen,BrandA,1885.69,962.96,2024-02-21,0,0,0,0,922.73,False,17,False,False,1.9582225637617345,True,False
P0308,Election Max,Home & Kitchen,BrandA,798.39,482.0,2021-03-28,1,0,0,0,316.39,False,52,False,True,1.6564107883817427,False,False
P0309,economic max  ,Sports,No Brand,1259.49,805.94,2021-03-06,0,0,0,0,453.54999999999995,False,52,False,True,1.5627590143186836,False,False
P0310,Must Pro,Home & Kitchen,BrandF,788.94,591.05,2024-05-09,0,0,0,0,197.8900000000001,False,14,False,False,1.334810929701379,False,False
P0311,Than Go,Beauty,BrandB,985.2,518.76,2023-09-11,0,1,0,0,466.44000000000005,False,22,False,True,1.899144112884571,True,False
P0312,Century Max,Books,BrandE,846.98,925.27,2021-12-21,0,0,0,0,-78.28999999999996,True,43,False,True,0.9153868600516606,False,True
P0313,Image Max,Electronics,BrandF,775.98,838.42,2022-03-07,1,0,0,0,-62.43999999999994,True,40,False,True,0.9255265857207605,False,True
P0314,Painting Go,Beauty,BrandD,862.41,678.74,2024-11-28,0,0,0,0,183.66999999999996,False,8,False,False,1.2706043551286206,False,False
P0315,Real X,Apparel,BrandF,629.04,455.13,2024-09-02,0,0,0,0,173.90999999999997,False,10,False,False,1.3821106057609913,False,False
P0316,Cup Pro,Electronics,BrandF,1176.72,900.89,2028-01-01,0,0,0,0,275.83000000000004,False,-30,True,False,1.306175004717557,False,False
P0317,Provide Lite,Electronics,No Brand,1827.73,977.41,2022-12-28,0,0,0,0,850.32,False,31,False,True,1.8699726829068661,True,False
P0318,Ask Pro,Apparel,BrandD,755.89,508.515,2021-05-07,0,1,0,0,247.375,False,50,False,True,1.4864654926600003,False,False
P0319,Couple Lite,Electronics,BrandE,249.1,173.17,2022-05-03,0,0,0,0,75.93,False,38,False,True,1.4384708667783104,False,True
P0320,Ask Max,Sports,BrandB,435.82,356.28,2021-09-13,0,0,0,0,79.54000000000002,False,46,False,True,1.2232513753227798,False,True
P0321,Challenge X,Books,BrandE,1470.39,980.86,2023-11-07,0,0,0,0,489.5300000000001,False,20,False,True,1.4990824378606529,True,False
P0322,Hold Go,Beauty,No Brand,1063.2,669.61,2021-06-13,0,0,0,0,393.59000000000003,False,49,False,True,1.587789907558131,False,False
P0323,future go  ,Books,BrandC,1305.9,704.98,2022-09-15,0,0,0,0,600.9200000000001,False,34,False,True,1.8523929756872537,True,False
P0324,year lite  ,Electronics,BrandB,1910.44,968.92,2024-02-11,0,0,0,0,941.5200000000001,False,17,False,False,1.9717210915245842,True,False
P0325,Small Lite,Sports,BrandF,539.28,274.7,2021-12-26,0,0,0,0,264.58,False,43,False,True,1.9631598107025847,False,False
P0326,Opportunity Max,Home & Kitchen,BrandE,1262.46,736.5,2021-08-21,0,0,0,0,525.96,False,47,False,True,1.7141344195519348,True,False
P0327,Seat Pro,Beauty,BrandC,729.64,951.44,2024-05-13,0,0,0,0,-221.80000000000007,True,14,False,False,0.7668796771209955,False,True
P0328,Staff Plus,Electronics,BrandB,641.73,516.31,2024-06-09,0,1,0,0,125.42000000000007,False,13,False,False,1.2429160775503092,False,True
P0329,Look Go,Apparel,BrandA,1522.96,980.51,2024-08-09,0,0,0,0,542.45,False,11,False,False,1.5532325014533253,True,False
P0330,Wall Go,Beauty,BrandC,141.35,106.91,2023-09-02,0,0,0,0,34.44,False,22,False,True,1.3221401178561407,False,True
P0331,Tell Lite,Books,BrandF,1156.7,808.18,2023-01-10,0,0,0,0,348.5200000000001,False,30,False,True,1.4312405652206193,False,False
P0332,Care X,Books,BrandA,896.98,602.155,2021-11-01,0,1,0,0,294.82500000000005,False,44,False,True,1.4896164608780131,False,False
P0333,Day Plus,Beauty,BrandE,280.95,142.32,2023-03-20,0,0,0,0,138.63,False,28,False,True,1.974072512647555,False,False
P0334,teach max  ,Books,BrandA,1014.22,516.54,2023-04-20,0,0,0,0,497.68000000000006,False,27,False,True,1.9634878228210788,True,False
P0335,Than Go,Books,No Brand,318.29,193.14,2022-06-23,0,0,0,0,125.15000000000003,False,37,False,True,1.6479755617686653,False,True
P0336,Can Max,Books,BrandA,732.09,602.155,2023-04-02,0,1,0,0,129.93500000000006,False,27,False,True,1.2157833116058159,False,False
P0337,Money Plus,Apparel,BrandB,737.82,451.04,2024-06-02,0,0,0,0,286.78000000000003,False,13,False,False,1.6358194395175594,False,False
P0338,House Max,Books,BrandC,874.6,974.95,2024-01-30,1,0,0,0,-100.35000000000002,True,18,False,False,0.8970716446997282,False,True
P0339,Discuss Pro,Sports,BrandA,574.66,475.51,2023-11-18,0,0,0,0,99.14999999999998,False,20,False,True,1.2085129650270237,False,True
P0340,Country Go,Books,BrandD,1510.12,866.96,2023-06-23,0,0,0,0,643.1599999999999,False,25,False,True,1.7418566023807325,True,False
P0341,Start Pro,Sports,BrandB,914.82,625.81,2023-04-21,0,0,0,0,289.0100000000001,False,27,False,True,1.4618174845400362,False,False
