sku_id,date,competitor_id,competitor_price
P0903,2025-01-17,C002,1621.07
P1107,2025-02-19,C004,1755.05
P1383,2024-09-09,C001,2404.28
P0363,2025-04-15,C005,954.63
P1374,2025-07-07,C009,2413.39
P0086,2024-09-21,C003,1243.04
P0908,2025-02-20,C009,2158.81
P0110,2024-07-08,C002,1696.69
P0133,2025-01-30,C006,1800.86
P0183,2024-08-16,C007,1736.67
P0999,2025-04-02,C006,951.85
P0886,2025-06-12,C006,963.22
P0049,2024-12-09,C007,2172.14
P1385,2025-06-17,C006,751.52
P0420,2024-09-23,C008,2144.65
P1445,2024-09-12,C007,1162.74
P1179,2025-04-09,C001,366.77
P0294,2025-05-05,C003,639.76
P1063,2025-03-06,C010,2259.03
P1439,2024-10-22,C004,1437.99
P0508,2024-08-11,,864.78
P0079,2025-03-19,C005,1662.48
P0941,2024-07-11,C004,2307.07
P0628,2024-09-27,C002,812.73
P0465,2024-09-05,C004,2430.61
P1059,2025-04-05,C010,645.98
P0643,2025-03-07,C004,680.74
P1268,2025-05-18,C009,1175.45
P1481,2024-08-30,C006,1496.99
P0457,2025-01-01,C008,1273.21
P1120,2024-09-21,C001,2174.66
P0382,2024-08-22,C003,642.03
P1495,2024-07-12,C003,1837.13
P0024,2025-06-16,C008,971.74
P0938,2025-02-13,C007,2477.8
P0070,2024-12-23,C006,2467.27
P0180,2025-01-04,C008,1736.98
P1154,2025-06-07,C009,1647.4
P0502,2025-06-02,C010,2362.68
P1030,2024-08-12,C005,1079.1
P0494,2024-09-12,C009,1727.12
P1314,2025-05-11,C004,
P1001,2024-11-15,C009,1987.64
P0087,2024-09-22,C008,509.27
P1142,2024-11-03,C002,2383.46
P0936,2025-06-29,C006,389.77
P0229,2024-07-13,C005,1207.65
P1308,2025-01-11,C010,1112.8
P1023,2025-01-08,C001,1598.17
P0934,2024-10-12,C005,441.05
P0086,2025-04-09,C009,2381.08
P0825,2025-05-29,C005,1072.59
P0019,2024-11-16,C003,
P0538,2024-11-23,C006,965.95
P0846,2024-11-01,C001,2441.1
P0022,2025-02-04,C009,373.17
P1042,2025-05-04,C002,1538.29
P1456,2025-02-18,C001,1179.39
P0990,2025-03-19,C007,2042.75
P0802,2025-01-09,C007,2121.8
P1384,2025-01-23,C004,1433.6
P0370,2024-11-16,C002,922.48
P0950,2024-12-22,C005,1205.41
P0071,2025-01-21,C010,2395.16
P0119,2025-05-18,C007,429.45
P1409,2024-11-30,C002,1344.29
P1060,2024-11-18,C004,695.2
P0862,2025-01-12,C008,1267.3
P1097,2024-12-23,C004,2033.25
P0370,2025-03-13,C002,731.66
P1143,2025-04-04,C003,1679.66
P1118,2025-02-13,C005,1195.02
P0864,2025-06-13,C004,1517.3
P1101,2025-05-17,C008,709.22
P0082,2024-10-15,C008,649.46
P0229,2024-11-23,C003,987.36
P0515,2024-12-24,C001,1425.17
P0658,2024-10-04,C008,316.34
P0291,2024-09-07,C004,1680.19
P1268,2024-08-22,C005,1856.8
P0932,2025-03-19,,2043.63
P0532,2025-05-14,C007,469.72
P1416,2025-01-14,C005,1231.54
P0526,2024-07-18,C005,856.01
P1031,2025-06-18,C002,1211.77
P0766,2025-06-11,C004,1799.8
P0928,2025-01-27,C010,1218.27
P0209,2024-08-01,C001,2409.66
P0564,2024-08-29,C005,1924.96
P1192,2024-09-09,C004,1719.66
P0862,2024-11-16,C010,584.82
P0363,2024-08-30,C006,2110.51
P1258,2024-11-27,C002,500.52
P1081,2025-01-04,C003,1083.04
P0561,2024-10-08,C001,852.99
P0349,2025-01-31,C004,1729.94
P1138,2024-09-07,C005,1092.25
P0041,2025-03-12,C004,2247.96
P0068,2024-07-19,C002,2382.43
P0483,2025-02-23,,852.92
P0538,2025-04-30,C005,2052.29
P1213,2025-01-14,C006,2014.78
P0837,2024-09-13,C008,1571.97
P0165,2025-01-03,C009,865.81
P0792,2024-10-21,C008,1338.77
BROKEN_SKU,2025-02-04,C008,2101.17
P0674,2024-09-15,C009,434.57
P0723,2024-11-05,C002,1196.49
P1025,2024-12-28,C003,2224.93
P1384,2025-06-18,C004,807.92
P0075,2025-07-07,C009,1317.93
P1113,2025-01-11,C006,1384.67
P0315,2025-01-21,C001,881.63
P0480,2025-05-23,C009,540.77
P0303,2025-02-25,C007,626.42
P0232,2025-01-23,C005,1498.06
P0900,2025-06-28,C004,1986.17
P1402,2025-03-29,C007,711.11
P0154,2025-03-08,C007,2437.86
P0239,2024-09-24,C003,1080.83
P0635,2024-10-20,C004,1334.51
P0190,2024-11-30,C010,1427.09
P1062,2025-01-25,C006,1880.08
P0599,2024-07-10,C010,1461.56
P1453,2025-04-03,C004,502.4
P0207,2025-04-23,C005,413.24
P1061,2025-05-09,C006,1637.73
P0054,2025-04-25,C002,2125.77
P0985,2024-11-09,C010,2214.19
P0725,2025-04-22,C005,926.09
P0355,2025-01-22,C007,1027.83
P1055,2025-04-07,C008,581.24
P0396,2024-11-10,C009,606.98
P0222,2025-02-04,C009,370.34
P1126,2025-01-24,C007,1592.13
P0854,2025-05-07,C006,1936.59
P0359,2024-09-22,C006,1081.72
P1123,2025-04-03,C003,408.12
P0209,2024-11-23,C010,811.7
P1488,2024-12-07,C010,1666.35
P0952,2024-12-16,C006,2095.61
P1220,2024-09-02,C002,323.4
P0239,2025-06-07,C005,552.64
P1473,2025-04-02,C007,1657.67
P0800,2025-01-22,C008,2497.38
P0527,2025-04-13,C009,1310.09
P0549,2025-06-25,C003,2055.88
P0494,2024-12-27,C003,2021.7
P0005,2025-04-27,C006,612.26
P1056,2025-03-20,C010,2293.68
P0359,2025-04-21,C006,306.79
P0125,2024-12-25,C003,2196.96
P0249,2024-07-09,C007,1147.98
P1471,2025-03-25,C004,704.95
P0798,2024-09-27,C008,2388.83
P1247,2024-08-07,C006,1104.91
P1481,2024-12-17,C008,2294.82
P0490,2024-07-18,C008,1711.67
P0534,2025-05-30,C010,750.28
P1260,2025-05-21,C010,1859.53
P0144,2025-05-21,C010,2337.72
P0539,2025-06-23,C001,880.03
P1120,2024-11-11,C006,
P0174,2024-11-14,C001,1860.29
P0571,2024-11-11,C009,958.3
P0737,2024-09-05,C007,616.82
P0788,2024-11-30,C010,1572.29
P1462,2024-12-07,C008,1161.34
P0277,2024-08-13,C010,1215.09
P0402,2025-01-16,C009,2014.6
P0227,2025-03-30,C005,2284.6
P1026,2024-11-30,,1239.07
P0100,2025-02-05,C010,1214.0
P0316,2025-05-01,C007,819.84
P0255,2025-01-01,C001,873.42
P0477,2024-08-14,C006,
P0877,2024-12-22,C009,1179.53
P1043,2025-03-23,C004,855.61
P0988,2025-06-03,C005,822.81
P0513,2025-02-04,C005,2323.17
P0886,2024-10-13,C010,908.68
P0152,2024-10-15,C001,2353.66
P1243,2024-08-02,C006,2068.88
P0648,2025-04-14,C008,1108.93
P0971,2025-04-05,C005,1308.97
P1282,2024-08-24,C004,2399.59
P0807,2024-12-07,C006,758.91
P0949,2024-12-05,C008,813.02
P1314,2024-12-13,C003,744.8
P0131,2024-10-21,C010,1807.3
P1461,2024-07-12,C001,909.91
P0618,2024-09-23,C007,1583.67
P0333,2025-06-08,C003,2419.75
P1303,2025-06-12,C009,1178.8
P1135,2025-02-17,C004,1484.59
P0673,2025-01-11,C004,2371.67
P1345,2025-01-18,C003,414.13
P0638,2024-12-19,C003,1733.78
P1104,2024-08-15,C003,570.56
P0734,2025-05-29,C003,958.36
P1372,2024-11-08,C007,1856.43
P0025,2025-03-02,C005,566.13
P1291,2025-04-07,C004,1350.18
P0475,2025-02-04,C003,1041.75
P0431,2024-12-13,C006,1304.79
P0524,2024-10-06,C008,1819.96
P0161,2025-01-19,C006,656.79
P1171,2025-03-23,C009,687.81
P0707,2025-04-27,C002,
P1498,2025-05-01,C006,2439.11
P0222,2024-12-11,C006,1015.31
P0995,2024-09-23,C006,554.77
P0575,2024-09-21,C010,320.55
P0714,2025-03-08,C010,1253.62
P1078,2024-10-12,C007,1691.82
P0756,2024-09-10,C004,326.26
P0661,2025-05-25,C007,2144.83
P0761,2025-05-25,C009,1315.65
P0951,2025-01-24,C002,921.48
P1281,2024-11-09,C005,665.73
P1052,2024-09-22,C005,2104.14
P0234,2025-02-25,C002,362.01
P0984,2025-01-18,C010,1139.5
P0295,2024-12-29,C003,1870.74
P1222,2024-12-13,C007,853.23
P0425,2025-05-05,C010,1899.42
P0376,2024-12-09,C009,1314.32
P1129,2025-06-23,C001,1413.9
P0645,2025-05-07,C001,1118.9
P1398,2024-07-16,C001,1456.56
P1091,2024-12-09,,1234.16
P1001,2025-04-04,C003,703.64
P1329,2024-12-13,C010,1139.47
P1226,2024-07-24,C006,778.7
P1054,2024-11-16,C010,2198.53
P1131,2025-01-10,C007,1547.45
P0277,2025-04-16,C009,1869.84
P0777,2025-01-25,C007,1881.11
P1382,2025-02-24,C004,2177.49
P1110,2025-01-25,C005,871.88
P0117,2025-02-19,C007,1253.24
P0294,2025-06-13,C006,2034.79
P0817,,C005,1072.06
P0892,2024-10-05,C003,527.14
P0682,2025-05-02,C009,1149.58
P0359,2025-05-23,C009,798.71
P0034,2024-09-09,C001,372.42
P0361,2024-08-26,C004,2452.69
P0231,2025-05-21,C003,583.38
P0778,2024-12-08,C001,301.97
P1330,2025-03-06,C003,1288.63
P0032,2024-09-29,C008,1995.4
P0156,2025-03-01,C008,840.74
P0940,2025-03-20,C008,2069.32
P0577,2025-03-30,C007,1153.74
P0659,2024-08-03,C005,1367.81
P0916,2024-12-27,C009,347.58
P1335,2024-07-31,C001,1769.57
P0157,2025-06-03,C010,1218.62
P0851,2025-06-24,C007,1526.24
P0051,2024-08-29,C004,2089.55
P0226,2025-05-31,C007,786.96
P0309,2024-12-11,C003,1028.62
P0393,2024-10-17,C008,2495.82
P0606,2024-07-23,C003,775.29
P0696,2025-06-13,C009,548.67
P1133,2025-03-05,C003,1978.23
P1332,2025-06-16,C006,2472.22
P0070,2025-01-24,C005,1250.56
P1122,2025-02-16,C005,2410.01
P0482,2024-08-06,C005,2068.38
P0700,2024-08-05,C001,1802.86
P1083,2025-04-17,C004,2146.85
P1304,2025-07-05,C007,2209.79
P0564,2025-06-11,C001,953.44
P0253,2024-11-16,C003,1113.73
P0920,2025-04-21,C001,2144.64
P1172,2024-12-27,C006,1846.31
P0203,2024-08-22,C010,2224.17
P0443,2025-06-13,C007,1731.32
P1128,2024-09-08,C004,332.3
P1481,2024-07-16,C010,757.22
P0769,2025-03-16,C010,1513.98
P0851,2024-08-28,C001,1196.49
P0708,2024-09-05,C008,1947.7
P1500,2024-11-04,C009,
BROKEN_SKU,2025-05-25,C010,1683.7
P1331,2025-04-04,C004,432.83
P1264,2025-01-23,C005,865.15
P1420,2024-08-20,C007,523.15
P1389,2025-03-08,C007,1363.29
P0295,2024-11-02,C004,1411.91
P1229,2024-12-01,C008,1420.56
P0759,2025-01-23,C005,2125.34
P1460,2025-04-11,C010,2146.79
P0501,2025-04-28,C001,1334.55
P0310,2025-05-06,C004,1144.62
P0273,2024-12-04,C001,359.92
P1142,2025-01-29,C003,1588.88
P0554,2025-04-17,C006,380.39
P1362,2024-12-26,C007,2100.47
P1275,2025-01-17,C009,1075.65
P0168,2024-09-23,C007,1038.62
P0781,2025-06-13,C004,1137.06
P0158,2025-06-02,C007,1854.39
P1216,2024-09-26,C009,1290.94
P0603,2024-08-11,C009,2102.61
P0592,2025-01-29,C007,2215.64
P0239,2025-03-25,C003,2210.84
P0571,2025-06-07,C006,1226.55
P1046,2024-10-21,C005,606.93
P1331,2025-04-28,C007,1350.38
P1441,2025-04-13,C005,1012.37
P1075,2024-10-14,C006,755.91
P0159,2024-09-12,C002,1860.8
P0113,2024-09-20,C007,982.18
P0686,2025-02-13,C001,1886.65
P0886,2025-06-25,C007,1470.52
P0309,2025-01-10,C003,2262.26
P0176,2025-06-19,C009,1966.28
P0618,2024-07-26,C001,1216.16
P0061,2024-10-25,C001,
P1412,2024-12-02,C003,2309.16
P1163,2024-09-10,C005,2019.92
P0193,2025-02-25,C008,903.38
P0309,2025-03-21,C003,478.27
P0336,2024-09-02,C009,1841.57
P1411,2025-05-19,C009,2266.35
P0931,2024-07-24,C002,1418.42
P1189,2025-03-24,C008,2100.87
P1438,2025-05-27,C010,1610.04
P0739,2025-06-26,C002,962.83
P0095,2025-06-12,C006,605.24
P0674,2024-10-19,C002,1072.67
P1075,2024-08-05,C009,1052.05
P0472,2025-01-26,C007,1584.57
P0792,2025-02-27,C006,1921.03
P0585,2024-10-10,C008,2094.73
P0036,2025-04-30,C002,1871.24
P0550,2024-09-25,C003,388.22
P0642,2024-10-11,C004,2464.92
P1447,2024-07-09,C004,1788.18
P0428,2025-04-19,C006,567.08
P0136,2025-02-01,C010,778.75
P0769,2025-05-15,C003,854.15
P1475,2024-11-24,C006,2032.5
P0557,2024-11-29,C008,2263.05
P0070,2024-11-05,C008,566.58
P0275,2025-06-26,C010,1696.15
BROKEN_SKU,2024-11-20,C001,792.63
P0559,2024-12-08,C009,2468.34
P0196,2025-04-17,C006,
P0702,2024-07-14,C010,2040.5
P1054,2024-09-30,C007,953.08
P1416,2025-06-25,C006,1747.64
P1022,2025-04-15,C007,2373.04
P0354,2025-01-05,C010,901.09
P0583,2024-08-04,C006,1751.18
P0831,2025-04-26,C006,1857.43
P0992,2024-09-22,C010,573.27
P0908,2024-11-22,C010,2440.24
P0095,2025-01-16,C010,1435.46
P1452,2025-05-28,C004,1345.41
P0557,2025-04-06,C003,2036.39
P0741,2024-10-16,C010,2497.66
P0279,2025-06-03,C006,1498.15
P1313,2025-01-18,C008,575.26
P0092,2025-05-07,C004,1749.82
P0379,2025-04-07,C003,821.84
P0580,2024-09-20,C001,1043.17
P1192,2024-12-16,C009,1818.95
P0100,2024-08-17,C001,327.6
P1115,2024-09-09,C006,1558.35
P0218,2025-01-16,C007,1843.18
P0317,2024-10-01,C003,2446.71
P1361,2024-10-07,C008,1669.29
P0780,2025-05-30,C004,459.44
P0769,2024-09-17,C004,503.61
P1334,2025-03-19,C007,2348.1
P0060,2025-04-26,C007,2106.44
P0747,2024-10-13,C005,360.98
P0443,2025-02-07,C001,1000.66
P0727,2024-09-07,C002,1879.79
P0119,2025-03-13,C004,1724.74
P0863,2025-03-05,C010,2193.0
P0846,2024-09-08,,357.83
P0909,2024-12-18,C001,359.44
P0142,2024-08-20,C007,1205.09
P0524,2024-08-15,C002,1408.3
P1310,2025-01-17,C009,530.75
P1470,2024-11-13,C010,2118.74
P1127,2024-12-13,C008,2183.04
P0614,2024-10-24,C008,2262.62
P0993,2025-04-30,C008,1426.06
P0360,2024-08-10,C004,518.3
P0380,2025-01-18,C009,2187.26
P0850,2025-06-21,C001,335.35
P1277,2025-02-09,C004,738.24
P0307,2025-02-25,C005,1398.74
P1345,2024-07-24,C004,931.3
P1415,2024-08-03,C009,535.62
P0159,2025-03-16,C008,1854.64
P1103,2025-04-20,C010,780.13
P1100,2025-04-17,C010,941.63
P1175,2025-02-18,C009,1499.43
P0714,2024-09-25,C001,2378.72
P0746,2024-07-10,C002,691.48
P0526,2025-06-30,C004,1977.71
P0877,2025-06-22,C001,942.54
P0646,2024-09-10,C009,311.8
P1185,2024-11-26,C008,1599.99
P1490,2024-10-22,C002,1301.8
P1024,2025-05-18,C003,403.13
P0709,2024-12-02,C001,1853.76
P0031,2024-07-29,C004,459.24
P1307,2025-03-17,C002,1876.68
P1103,2025-01-30,C004,1788.93
P0569,2025-07-05,C010,518.36
P0917,2024-09-03,C010,1614.26
P0391,2025-05-18,C005,2036.23
P0400,2024-09-06,C010,2197.55
P0314,2024-09-14,C006,1216.9
P0236,2024-12-22,C005,2028.62
P1158,2025-04-27,C001,1077.29
P1059,2025-04-13,C006,2242.44
P0026,2025-03-13,C002,1019.56
P1007,2024-09-29,C006,2056.59
P0407,2025-02-08,C009,729.43
P0422,2025-01-11,C009,1912.6
P0449,2024-09-16,C007,1902.61
P1427,2025-06-30,C001,603.58
P1204,2024-08-07,C008,1153.18
P0007,2025-03-13,C003,513.89
P0956,2025-03-03,C001,1422.84
P0450,2025-02-02,C009,681.7
P0119,2025-04-03,C010,705.6
P0504,2024-10-30,C002,1083.58
P0653,2024-09-18,C003,391.78
P0218,2024-12-30,C003,1367.21
P0091,2025-07-03,C010,543.77
P0710,2024-07-13,C005,766.46
P0984,2024-08-26,C002,454.93
P0795,2025-04-04,C004,1354.92
P0485,,C001,1396.59
P0645,2024-11-20,C005,1620.14
P0077,2024-08-14,C009,433.9
P0177,2024-09-28,C005,444.64
P0894,2025-02-01,C009,436.61
P1125,2024-07-17,C001,881.0
P1050,2025-03-04,C005,1128.4
P0448,2024-11-24,C006,543.35
P0456,2024-09-24,C001,2342.92
P0701,2024-07-19,C004,1801.65
P1496,2025-04-22,C002,1662.14
P1056,2024-09-08,C007,1742.27
P0576,2024-07-14,C008,409.98
P0865,2024-10-06,C004,515.48
P0473,2024-12-22,C008,1979.94
P1253,2024-09-13,C003,1095.51
P0682,2025-03-04,C010,2374.8
P1268,2025-02-27,C005,2467.7
P0938,2025-02-20,C005,
P1192,2025-04-09,C003,608.93
P0328,2025-01-30,C006,1460.5
P1356,2024-09-04,C002,1496.04
P1437,2024-12-24,C003,1855.79
P0377,2024-08-10,C003,2092.58
P0083,2024-07-29,C003,1982.46
P1098,2024-09-23,C010,1095.33
P0057,2024-08-26,C002,1776.59
P1030,2024-08-29,C003,1411.92
P1211,2024-11-27,C006,1464.4
P0226,2024-12-11,C003,1169.51
P1453,2025-05-24,C005,2478.71
P0121,2025-03-09,C004,1390.06
P0274,2024-11-16,C005,
P0253,2025-05-11,C002,2323.01
P0870,2024-11-26,C009,1873.87
P0137,2024-11-06,C005,1528.57
P1153,2025-01-20,C008,2125.78
P0792,2024-11-12,C006,2214.04
P1150,2024-09-05,C010,1052.34
P0298,2025-06-19,C003,1792.42
P0547,2024-12-22,C008,402.76
P0434,2025-06-26,C006,1616.32
P0259,2024-09-17,C008,2384.99
P1289,2024-12-13,C008,2085.65
P0292,2024-11-06,C007,960.48
P0930,2025-07-06,C009,1659.79
P0944,2025-03-28,C002,935.94
P0730,2025-02-24,C001,711.5
P1097,2024-12-18,C009,430.95
P0877,2024-12-27,C002,673.56
P0783,2025-03-05,C008,823.36
P0826,2024-07-25,C007,2424.17
P0815,2024-12-30,C008,2022.44
P0887,2024-09-08,C006,573.43
P1031,2025-06-24,C004,1981.85
P0433,2024-10-03,C009,2387.72
P1398,2024-10-12,C009,684.28
P1364,2024-11-01,C009,2398.91
P0830,2025-02-12,C005,2180.29
P0263,2024-09-30,C009,1243.65
P0864,2025-01-30,C006,1133.95
P0461,2025-01-15,C006,1440.32
P0089,2024-08-15,C008,887.69
P1375,2024-09-24,C004,808.3
P0736,2025-04-07,C009,1906.3
P1143,2024-08-20,C001,2381.87
P0011,2025-01-28,C003,717.59
P0688,2025-03-12,C009,930.9
P0455,2024-09-20,C003,1940.2
P0688,2024-12-11,C008,1341.63
P0974,2025-05-05,C006,2252.74
BROKEN_SKU,2024-07-31,C004,1872.74
P0659,2024-09-21,C008,772.1
P0325,2024-08-24,C007,960.87
P1459,2025-05-27,C009,2223.44
P0529,2025-02-17,C001,1526.39
P0263,2025-06-22,C005,2495.84
P1109,2024-12-23,C004,446.29
P0317,2025-05-27,C006,617.74
P0811,2024-11-22,C003,2106.21
P0444,,C002,2285.5
P1111,2025-01-01,C009,1606.82
P1210,2024-08-27,C004,2049.69
P1464,2025-01-21,C007,2276.01
P1172,2025-01-16,C009,716.5
P0699,2025-04-10,C008,766.58
P1361,2025-02-16,C001,1101.11
P1424,2024-09-12,C010,2222.02
P0165,2024-09-24,C010,1138.69
P0621,2025-04-01,C008,1175.33
P0597,2024-12-28,C006,494.85
P0277,2025-01-05,C006,1242.46
P0308,2024-11-06,C003,2238.13
P1211,2024-12-19,C003,1118.73
BROKEN_SKU,2024-08-29,C002,2317.29
P1116,2024-10-13,C003,1988.56
P1194,2024-08-02,C001,696.38
P1192,2024-10-14,C001,970.03
P0695,2025-05-05,C007,2095.91
P1114,2024-10-17,C001,2413.22
P0710,2025-05-28,C001,1405.75
P0649,2024-09-30,C003,2044.74
P0354,2025-06-16,C008,453.98
P1039,2025-02-26,C005,304.77
P0629,,C009,2002.77
P1421,2024-09-12,C005,499.41
P0290,2024-07-24,C010,1151.73
P1307,2024-09-02,C001,2435.83
P1030,2024-11-11,C002,1704.6
P1378,2024-07-21,C001,752.35
P0625,2025-07-02,C007,2052.68
P1274,2025-03-21,C003,1781.43
P0327,2025-01-31,C004,1986.75
P1494,2024-12-30,C002,599.18
P0882,2025-01-08,C001,575.08
P0605,2025-04-14,C006,2303.21
P0902,2025-06-17,C009,1395.34
P0102,2025-01-12,C003,1507.86
P0703,2025-02-07,C008,507.06
P0633,2025-04-13,C007,428.9
P1309,2025-02-27,C010,1098.71
P0862,2024-08-09,C008,2023.66
P0716,,C002,1581.94
P0177,2024-07-14,C006,1921.68
P0712,2024-09-24,C006,1669.05
P0612,2024-09-26,C008,825.21
P1064,2025-05-08,C002,1459.53
P1385,2025-05-08,C008,1886.61
P0626,2024-08-16,C005,1405.65
P0840,2025-03-16,C003,2279.05
P1386,2024-11-09,C008,1631.98
P0586,2025-04-18,C005,2249.92
P1099,2024-12-11,C003,1938.76
P1206,2025-06-14,C001,1683.64
P0901,2024-10-13,C008,1281.82
P1160,2025-01-16,C010,2071.72
P1474,2025-06-23,C006,1594.07
P0381,2024-07-31,C007,1496.46
P1207,2025-04-24,C010,858.4
P1150,2024-11-02,C006,1808.95
P0800,2025-03-25,C008,885.62
P0852,2025-07-07,C006,614.83
P0787,2025-01-15,C007,951.69
P1233,2025-01-18,C010,333.81
P0383,2024-09-28,C010,1318.89
P0020,2025-05-26,C002,2468.62
P1295,2024-08-24,C001,730.06
P0358,2024-10-10,C004,1078.45
P0203,2025-05-22,C007,434.7
P1472,2025-01-05,C005,1463.41
P0306,2025-04-01,C005,
P0015,2025-04-06,C009,1943.5
P0579,2024-11-19,C010,1715.03
P0280,2024-07-20,C002,2387.59
P0731,2025-05-11,C006,826.26
P1079,2025-05-29,C001,712.37
P1173,2025-01-30,C010,
P0370,2024-08-28,C003,2259.53
P0670,2024-09-29,C004,1702.08
P0057,2024-11-04,C003,2092.57
P0291,2025-05-30,C004,1537.65
P0492,2025-04-13,C009,384.3
P1163,2025-03-01,C006,1591.55
P0783,2025-05-21,C010,1830.72
P1283,2024-12-07,C010,1960.87
P1153,2024-12-17,C009,1824.85
P0464,2024-10-09,C001,1219.3
P1002,2024-08-31,C007,1912.6
P0781,2025-05-16,C002,1180.92
P0506,2024-12-16,C003,1814.57
P0650,2024-09-09,C004,887.71
P0226,2025-02-03,C002,1372.08
P0370,2024-09-13,C001,954.37
P1148,2024-10-11,C003,712.46
P0413,2024-10-29,C008,1184.47
P0564,2025-02-18,C007,624.83
P0859,2025-05-05,C004,2174.92
BROKEN_SKU,2025-07-02,C001,1502.06
P0917,2025-07-03,C004,483.39
P1385,2025-05-04,C007,894.49
P0059,2025-01-02,C002,2141.23
P1035,2025-07-07,C003,1979.32
P0239,,C005,351.84
P0557,2025-04-11,C009,955.42
P0281,2024-09-04,C007,1752.7
P0424,2025-02-04,C009,347.37
P0260,2024-11-30,C001,2324.98
P0431,2024-12-15,C010,835.29
P0693,2024-09-02,C002,959.98
P1072,2025-03-17,C005,2198.58
P0680,2025-04-22,C010,2466.4
P0120,2025-05-01,C006,1732.53
P1098,2025-05-20,C001,2412.74
P0182,2024-12-11,C005,569.75
P0370,2025-02-22,C005,2106.15
P0125,2024-10-24,C007,364.12
P0096,2024-10-12,C003,2118.79
P0527,2024-12-01,C005,2256.5
P0688,2025-03-26,C006,387.9
P1371,2024-12-15,C004,2345.78
P0125,2025-05-14,C010,1524.31
P0663,2024-07-20,C003,788.56
P0277,2024-07-10,C002,1424.82
P0475,2024-12-31,C010,2171.93
P0068,2025-01-21,C006,614.23
P1296,2024-11-24,C003,725.33
P0892,2024-07-25,C004,2238.22
P1451,2024-07-10,C003,1426.58
P0839,2025-01-15,C003,796.28
P1214,2024-07-08,C010,361.83
P0810,2025-06-01,C001,1922.11
P0050,2025-03-28,C004,896.21
P0443,2025-03-28,C009,846.73
P0970,2024-08-08,C003,1711.49
P1208,2024-11-01,C004,1152.9
P0001,2025-03-16,,511.07
P0081,2025-05-15,C002,1792.34
P1434,2025-03-20,C004,2255.42
P0004,2024-12-24,C010,1051.08
P0596,2024-11-10,C005,1498.1
P0063,2024-12-13,C007,689.22
P0159,2024-08-25,C004,394.15
P0230,2024-07-08,C007,2193.89
P1033,2025-04-23,C004,1930.75
P1157,2025-04-21,C008,687.51
P0470,2024-12-04,C003,1260.38
P0766,2024-09-01,C007,838.71
P0962,2025-03-01,C007,2397.82
P0315,2024-12-13,C007,2268.71
P0572,2025-04-28,C008,1788.62
P1149,2025-06-07,C010,2159.58
P0332,2024-10-24,C009,1596.07
P1328,2025-04-29,C007,2453.73
P0215,2024-08-21,C010,1992.09
P1003,2024-09-20,C008,2343.81
P1482,2024-07-24,C003,2491.48
P0533,2025-03-25,C002,2379.13
P0825,2024-09-03,C008,353.29
P1487,2024-11-01,C001,1423.8
P1150,2025-01-23,C009,697.48
P0198,2025-02-27,,951.96
P1390,2024-09-07,C008,1903.55
P0969,2025-07-03,C008,588.45
P1487,2025-02-13,C002,2360.13
P0769,2025-03-19,C008,1186.92
P0152,2024-08-22,C008,1165.46
P0182,2025-05-13,C001,1278.26
P0862,2024-11-20,C005,2360.52
P0799,2025-01-11,C001,2040.62
P0300,2024-10-26,C007,1138.9
P1191,2024-08-17,C004,306.89
P0956,2024-08-30,C007,2125.57
P0094,2025-02-28,C006,663.3
P1369,2025-02-18,C003,1456.69
P1046,2024-11-26,C001,1015.62
P0896,2024-11-04,C010,823.07
P0367,2025-03-13,C003,2125.92
P0426,2024-10-24,C008,1514.88
P0646,2025-05-18,C002,1152.29
P1240,2024-11-18,C009,2006.37
P1045,2025-02-09,C003,1976.93
P0947,2025-05-31,C002,413.73
P0151,2025-01-06,C010,477.31
P1003,2025-06-30,C002,2192.6
P0657,2024-11-14,C007,827.55
P0650,2025-03-25,C001,1474.93
P0807,2025-03-09,C002,432.24
P1280,2024-11-03,C003,437.74
P0920,2024-09-28,,528.13
P0684,2025-01-04,C008,1786.13
P0117,2024-11-03,C003,1083.71
P0590,2024-09-04,C010,714.99
P0792,2024-08-05,C002,2446.41
P0788,2025-05-08,C004,938.61
P1137,2025-01-11,C008,1220.12
P1181,2024-10-21,C007,2291.57
P1079,2024-08-14,C006,1858.0
P0600,2024-12-18,C002,1415.63
P0834,2025-03-07,C002,410.49
P1069,2025-02-16,C006,829.19
P0680,2025-04-15,C010,839.33
P0631,2025-05-10,C003,2086.5
P1031,2024-10-14,C009,1062.89
P0544,2025-03-07,C010,326.36
P0388,2025-01-13,C002,349.91
P0804,2025-02-24,C006,686.6
P1176,2025-01-07,C009,1966.65
P1249,2024-09-23,C009,1883.8
P0506,2025-05-08,C005,1699.95
P1351,2025-07-07,C009,1768.65
P0765,2024-12-19,C006,1192.12
P0854,2024-11-01,C005,1964.3
P1464,2025-01-27,C002,1110.45
P0623,,C005,1601.29
P1487,2025-03-19,C004,515.67
P0915,2025-03-14,C007,1683.7
P1174,2024-09-25,C004,1542.42
P1429,2025-05-10,C008,1542.03
P0854,2025-01-14,C003,1304.43
P0861,2024-09-05,C003,432.64
P0625,2024-07-26,C005,1220.18
P0120,2024-09-09,C002,1085.57
P0381,2024-09-11,C004,436.31
P0693,2025-01-13,C003,1958.01
P1385,2025-06-08,C008,1232.23
P0774,2025-05-30,C002,989.52
P1222,2025-06-02,C004,1862.63
P0675,2025-07-05,C007,375.74
P0986,2025-06-07,C007,436.26
