sku_id,date,stock_level,restock_flag,supplier_lead_time
P1079,2024-12-01,91,0.0,3.0
P0667,2023-11-09,45,0.0,2.0
P1013,2023-11-02,26,0.0,6.0
P0308,2024-04-19,14,0.0,10.0
P0348,2024-03-17,24,0.0,3.0
P0690,2025-02-22,89,0.0,1.0
P0573,2023-07-27,32,0.0,9.0
P1124,2023-11-19,14,0.0,9.0
P0019,2024-12-17,50,0.0,4.0
P1472,2024-04-22,40,0.0,4.0
P0276,2024-10-03,0,0.0,12.0
P1484,2024-03-12,46,,2.0
P1126,2025-05-01,72,0.0,13.0
P0722,2025-05-11,54,0.0,
P0948,2023-12-22,36,0.0,2.0
P1359,2024-05-16,6,0.0,8.0
P0158,2024-01-25,28,0.0,8.0
P0391,2024-04-19,52,0.0,6.0
P0524,2024-07-17,49,0.0,7.0
P0858,2023-09-17,31,1.0,11.0
P0733,2024-11-07,41,1.0,1.0
P0117,2025-05-21,30,0.0,9.0
P1338,2023-07-30,7,0.0,3.0
P0596,2024-06-23,17,1.0,3.0
P0493,2024-03-03,56,0.0,1.0
P0315,2024-07-16,34,0.0,13.0
P1227,2024-09-18,27,0.0,13.0
P0613,2024-07-30,41,1.0,9.0
P1061,2024-07-25,74,0.0,2.0
P1276,2024-09-11,48,1.0,5.0
P1287,2025-07-01,28,0.0,5.0
P0857,2023-08-13,0,0.0,10.0
P0404,2023-08-10,18,0.0,9.0
P0675,2023-10-20,80,0.0,1.0
P0632,2023-08-16,61,0.0,13.0
P1486,2023-10-27,66,0.0,14.0
P0025,2023-11-20,48,1.0,11.0
P0502,2024-11-06,25,0.0,5.0
P0358,2023-12-17,38,0.0,7.0
P1119,2024-05-17,32,0.0,3.0
P0212,2024-09-16,67,0.0,11.0
P0299,2024-10-05,56,1.0,10.0
P1411,2024-07-22,20,0.0,6.0
P0199,2024-12-08,-25,1.0,1.0
P1067,2025-01-03,36,0.0,2.0
P0111,2024-08-23,105,1.0,11.0
P1155,2025-04-24,42,0.0,9.0
P0268,2025-07-05,65,0.0,2.0
P0877,2024-09-05,10,0.0,3.0
P1099,2025-01-03,28,0.0,7.0
P0296,2025-04-15,35,0.0,11.0
P1176,2025-06-19,11,0.0,8.0
P0548,2025-04-19,69,0.0,12.0
P0047,2025-04-11,14,0.0,3.0
P0054,2025-01-07,75,0.0,5.0
P0258,2024-05-30,35,0.0,4.0
P0388,2024-03-15,43,0.0,6.0
P0500,2024-03-04,46,0.0,10.0
P0867,2024-03-16,62,0.0,9.0
P0626,2024-08-15,0,0.0,7.0
P0818,2024-03-31,68,0.0,13.0
P0815,2023-10-02,23,0.0,6.0
P0755,2024-04-05,18,0.0,4.0
P0714,2023-07-14,27,0.0,
P0970,2024-06-09,0,0.0,5.0
P0585,2024-08-29,0,0.0,2.0
P1475,2024-05-22,83,1.0,8.0
P1261,2024-02-25,54,0.0,14.0
P0397,2023-10-21,8,0.0,1.0
P0142,2024-02-12,71,0.0,9.0
P0634,2024-04-22,56,0.0,4.0
P1131,2025-05-15,68,0.0,3.0
P0652,2024-10-25,66,0.0,13.0
P0153,2024-09-12,39,1.0,7.0
P0304,2024-12-26,13,0.0,5.0
P0120,2024-07-01,29,0.0,10.0
P0153,2024-04-22,54,,2.0
P0637,2024-11-07,69,0.0,11.0
P0771,2024-12-27,45,0.0,2.0
P0888,2024-12-30,28,0.0,14.0
P1105,2023-11-21,87,0.0,14.0
P1355,2023-12-09,2,0.0,14.0
P1424,2024-07-25,54,0.0,2.0
P0035,2023-11-28,57,1.0,6.0
P0632,2024-03-08,0,0.0,9.0
P1089,2025-04-13,84,0.0,9.0
P1001,2023-12-20,45,1.0,3.0
P1389,2025-05-17,128,0.0,14.0
P0633,2024-02-28,57,0.0,12.0
P1207,2024-07-08,63,0.0,9.0
P0561,2025-01-22,13,0.0,10.0
P0653,2024-04-12,18,0.0,13.0
P1442,2023-08-29,36,0.0,13.0
P0561,2024-07-20,51,0.0,6.0
P1439,2025-03-29,-16,0.0,8.0
P0148,2024-03-12,42,0.0,13.0
P0285,2024-10-31,16,0.0,10.0
P0839,2023-12-26,62,0.0,6.0
P0121,2023-10-11,70,0.0,5.0
P0305,2024-10-03,65,0.0,13.0
P1407,2025-05-22,35,0.0,
P1157,2025-07-03,57,0.0,11.0
P1054,2023-08-12,33,0.0,3.0
P0618,2023-07-10,65,0.0,9.0
P1330,2024-05-29,0,1.0,11.0
P0196,2024-05-20,18,0.0,13.0
P1154,2025-06-24,67,0.0,6.0
P0520,2023-12-13,45,0.0,11.0
P0661,2024-07-11,91,0.0,6.0
P0072,2024-02-14,47,1.0,12.0
P0377,2024-08-17,6,0.0,8.0
P0284,2023-11-21,93,1.0,10.0
P1040,2025-01-02,53,1.0,3.0
P0567,2025-07-01,71,0.0,5.0
P0326,2024-01-08,76,0.0,5.0
P0647,2024-07-23,15,1.0,5.0
P0961,2025-02-04,27,0.0,14.0
P1499,2024-05-17,41,0.0,7.0
P0746,2024-09-20,60,0.0,14.0
P1035,2024-05-05,57,1.0,5.0
P0375,2023-12-22,31,0.0,10.0
P1481,2024-11-02,49,0.0,8.0
P0807,2025-06-25,64,1.0,12.0
P1454,2023-12-09,0,0.0,5.0
P1182,2024-08-30,53,0.0,2.0
P0134,2023-12-03,76,1.0,6.0
P0713,2025-01-28,55,0.0,4.0
P0477,2023-09-05,70,0.0,
P0951,2025-05-25,37,1.0,4.0
P0834,2023-10-02,0,0.0,14.0
P0713,2024-12-21,40,0.0,10.0
P0374,2024-12-12,4,0.0,9.0
P1125,2024-10-28,41,0.0,12.0
P0366,2023-07-19,107,1.0,13.0
P0235,2023-07-23,79,0.0,7.0
P0354,2024-03-17,2,1.0,10.0
P1379,2023-12-03,-46,0.0,9.0
P0924,2024-04-06,85,0.0,9.0
P1013,2025-01-07,27,1.0,2.0
P0504,2024-07-11,0,1.0,2.0
P0006,2024-11-06,0,1.0,3.0
P1445,2024-01-29,35,0.0,2.0
P0678,2024-03-17,92,0.0,13.0
P1119,2024-07-16,21,0.0,4.0
P1214,2024-05-09,103,0.0,6.0
P0563,2025-01-15,60,0.0,8.0
P0883,2024-01-12,67,1.0,8.0
P0983,2025-01-23,50,0.0,4.0
P1480,2024-03-12,60,1.0,1.0
P0789,2024-11-15,8,1.0,7.0
P1047,2024-04-05,75,1.0,9.0
P0397,2023-09-22,53,0.0,1.0
P1287,2024-10-02,31,0.0,11.0
P0253,2023-12-22,36,0.0,8.0
P0706,2024-04-19,87,0.0,10.0
P0490,2023-08-01,75,0.0,5.0
P1283,2023-09-14,24,0.0,2.0
P0401,2023-08-15,77,0.0,13.0
P1042,2023-08-27,64,0.0,4.0
P0079,2025-04-01,27,0.0,2.0
P0767,2024-04-07,62,0.0,11.0
P1111,2025-01-31,141,1.0,1.0
P0882,2025-03-14,27,0.0,3.0
P0419,2023-11-22,65,0.0,9.0
P0830,2023-09-17,71,0.0,3.0
P0570,2024-10-27,74,0.0,7.0
P0080,2024-10-31,56,0.0,2.0
P0481,2025-02-20,100,0.0,4.0
P0437,2025-06-27,101,0.0,11.0
P1308,2025-03-20,73,0.0,1.0
P1237,2023-10-17,-17,0.0,1.0
P0344,2023-11-10,65,0.0,2.0
P0121,2025-06-15,30,1.0,14.0
P0966,2024-05-25,53,0.0,1.0
P0678,2023-09-20,57,0.0,10.0
P0395,2024-09-01,60,0.0,13.0
P0016,2024-10-10,62,0.0,10.0
P0836,2024-09-23,57,0.0,5.0
P0811,2023-08-16,45,1.0,13.0
P0544,2024-10-15,30,0.0,11.0
P0485,2024-03-03,51,0.0,1.0
P0629,2024-08-29,49,0.0,1.0
P1194,2024-06-17,69,1.0,11.0
P0935,2025-01-23,-60,0.0,9.0
P1334,2024-06-24,119,0.0,6.0
P1175,2024-08-06,30,0.0,13.0
P0116,2024-04-26,29,0.0,9.0
P0206,2024-08-21,6,,3.0
INVALID_SKU,2023-11-18,17,0.0,6.0
P0024,2023-11-20,97,0.0,12.0
P0202,2023-08-03,54,0.0,10.0
P0310,2024-12-04,77,0.0,14.0
P1076,2024-07-15,75,0.0,11.0
P0112,2023-10-03,30,0.0,5.0
P0704,2024-06-23,33,1.0,4.0
P0312,2025-06-02,61,1.0,1.0
P1383,2025-03-29,71,0.0,11.0
P0185,2024-12-11,96,0.0,5.0
P0346,2023-10-10,50,1.0,5.0
P0174,2023-12-19,44,0.0,13.0
P0022,2024-11-08,0,0.0,11.0
P0322,2023-07-09,17,0.0,5.0
P0767,2024-01-08,102,0.0,7.0
P1454,2024-08-11,58,0.0,1.0
P0668,2025-02-24,39,0.0,13.0
P0306,2023-11-04,25,1.0,12.0
P0351,2023-08-27,0,0.0,11.0
P1004,2025-06-05,51,0.0,12.0
P0246,2024-07-26,39,1.0,4.0
P1080,2025-02-17,20,1.0,
P0597,2025-06-14,35,1.0,1.0
P1265,2025-03-07,43,0.0,5.0
P0609,2024-11-28,64,1.0,11.0
P1013,2024-03-27,0,0.0,7.0
P0202,2023-09-25,50,0.0,7.0
P1090,2024-05-12,43,0.0,
P0243,2025-03-15,28,0.0,8.0
P0284,2024-06-15,81,0.0,6.0
P1042,2023-09-16,58,0.0,1.0
P1056,2023-10-05,72,0.0,11.0
P1051,2025-05-23,38,0.0,9.0
P1190,2024-02-20,92,0.0,12.0
P0194,2023-08-18,32,0.0,3.0
P0055,2025-02-06,26,1.0,9.0
P1498,2024-10-04,55,0.0,2.0
P0625,2025-05-19,30,0.0,12.0
P0845,2025-02-24,83,0.0,2.0
P0896,2024-04-14,91,0.0,2.0
P0856,2023-11-08,45,0.0,2.0
P0867,2024-04-03,36,0.0,8.0
P1333,2024-08-06,21,0.0,12.0
P1373,2023-09-21,34,0.0,1.0
P0365,2023-10-13,45,0.0,2.0
P0821,2025-03-22,42,0.0,12.0
P0080,2023-11-26,3,0.0,2.0
P1482,2023-10-22,36,1.0,6.0
P0854,2024-11-20,99,0.0,3.0
P1308,2024-01-25,43,0.0,11.0
P0411,2024-05-04,71,1.0,7.0
P1099,2024-06-15,43,1.0,13.0
P0803,2024-09-13,70,0.0,2.0
P1361,2024-05-30,62,0.0,14.0
P0602,2024-03-10,58,0.0,1.0
P0672,2024-03-20,69,0.0,1.0
P1175,2023-10-17,60,1.0,7.0
P0343,2025-01-25,91,1.0,12.0
P1171,2023-08-22,38,0.0,14.0
P0621,2024-04-24,85,0.0,6.0
P0728,2025-04-23,42,1.0,13.0
P1482,2024-01-07,37,1.0,2.0
P0043,2024-05-08,59,0.0,9.0
P0355,2023-11-05,-66,0.0,
P0743,2024-02-26,0,1.0,6.0
P0470,2023-12-25,26,0.0,3.0
P1197,2024-08-24,19,0.0,5.0
P0847,2025-02-03,54,0.0,13.0
P1048,2024-03-31,94,1.0,5.0
P1293,2025-01-15,73,1.0,11.0
P1003,2023-11-08,35,1.0,6.0
P1020,2024-05-29,48,0.0,13.0
P0832,2024-01-09,57,0.0,12.0
P1131,2024-09-15,0,0.0,5.0
P0204,2025-06-21,74,0.0,10.0
P0621,2024-08-01,85,0.0,14.0
P0774,2024-08-31,61,1.0,10.0
P0564,2025-01-20,118,0.0,8.0
P0762,2024-05-24,53,1.0,6.0
P0969,2025-02-05,61,0.0,14.0
P1230,2025-04-17,24,0.0,8.0
P0573,2025-01-25,31,0.0,3.0
P0185,2025-03-16,53,1.0,12.0
P0634,2025-01-30,21,0.0,
P0240,2024-11-01,55,0.0,2.0
P1443,2023-11-18,38,0.0,8.0
P0417,2025-01-17,57,0.0,
P0036,2023-08-10,32,0.0,9.0
P1171,2025-05-29,56,0.0,9.0
P0289,2024-10-24,28,0.0,14.0
P1340,2024-03-11,28,0.0,11.0
P0388,2024-05-27,0,0.0,3.0
P0988,2025-03-17,0,1.0,10.0
P0533,2025-04-17,71,0.0,5.0
P0197,2024-06-08,69,0.0,6.0
P1091,2024-02-06,35,0.0,3.0
P0815,2024-12-08,84,1.0,6.0
P0307,2024-07-13,34,0.0,2.0
P0758,2024-06-04,40,0.0,10.0
P0815,2024-09-08,75,0.0,14.0
P0098,2023-08-17,46,0.0,6.0
P0451,2023-10-21,96,0.0,1.0
P0254,2023-07-16,72,0.0,5.0
P0496,2024-02-06,35,0.0,2.0
P0838,2023-09-15,4,0.0,12.0
P1186,2023-09-07,72,0.0,5.0
P1446,2025-03-03,25,0.0,1.0
P1476,2023-10-06,51,0.0,5.0
P0165,2024-11-08,55,0.0,12.0
P0882,2025-01-16,74,0.0,6.0
P0501,2024-05-21,78,0.0,2.0
P0178,2023-08-28,0,0.0,7.0
P0878,2023-09-20,46,1.0,1.0
P0526,2023-12-14,91,1.0,7.0
P0743,2024-11-06,9,0.0,
P0067,2025-01-10,26,0.0,2.0
P1020,2024-05-30,71,0.0,9.0
P0386,2024-01-29,54,0.0,13.0
P0803,2023-07-11,57,0.0,3.0
P0021,2024-08-14,81,0.0,8.0
P0319,2024-05-04,45,1.0,3.0
P1443,2024-07-28,12,0.0,7.0
P0631,2023-12-17,70,0.0,14.0
P1156,2024-06-17,48,0.0,14.0
P0835,2025-03-29,117,0.0,13.0
P0768,2024-04-12,72,0.0,10.0
P1365,2025-01-06,55,0.0,
P1483,2025-06-07,36,1.0,2.0
P1335,2024-09-23,38,1.0,6.0
P1421,2023-12-17,72,0.0,4.0
P0181,2025-03-27,37,0.0,3.0
P0889,2024-06-20,5,1.0,4.0
P1099,2024-04-26,31,0.0,7.0
P0288,2023-11-20,69,0.0,5.0
P0478,2023-12-28,55,1.0,1.0
P0505,2024-04-30,49,1.0,8.0
P0441,2023-09-18,9,0.0,10.0
P0891,2023-08-31,13,0.0,13.0
P0913,2023-12-21,28,0.0,4.0
P0180,2023-07-28,39,0.0,9.0
P0295,2025-05-31,48,1.0,13.0
P0192,2024-12-19,63,0.0,
P0233,2024-07-21,52,0.0,12.0
P1244,2024-10-18,78,1.0,6.0
P0687,2024-04-12,83,1.0,11.0
P0515,2025-03-15,70,1.0,8.0
P0035,2025-05-14,81,0.0,9.0
P0885,2025-06-12,47,0.0,12.0
P0927,2023-12-31,73,1.0,4.0
P0942,2025-01-24,44,0.0,13.0
P0744,2025-01-08,66,0.0,3.0
P0025,2024-04-29,55,0.0,9.0
P0178,2024-09-15,24,1.0,14.0
P0028,2024-11-08,71,0.0,5.0
P0527,2023-12-27,72,1.0,14.0
P0748,2024-06-30,58,0.0,10.0
P0119,2024-11-07,33,0.0,3.0
P0147,2025-04-19,38,0.0,6.0
P1287,2024-02-05,55,0.0,7.0
P0503,2024-08-21,12,0.0,10.0
P1277,2024-04-18,20,0.0,11.0
P0483,2024-12-15,12,,8.0
P0424,2023-09-23,40,0.0,12.0
P0857,2024-01-15,23,0.0,
P0666,2024-04-20,42,0.0,10.0
P0011,2023-12-30,83,0.0,7.0
P1430,2025-04-18,82,0.0,13.0
P1106,2023-12-23,59,0.0,7.0
P1105,2024-08-25,53,0.0,11.0
P0333,2025-04-10,39,0.0,8.0
P1099,2024-03-03,15,0.0,8.0
P0718,2023-07-13,92,1.0,5.0
P0093,2025-06-04,19,0.0,5.0
P0043,2025-02-06,17,0.0,11.0
P0955,2024-12-11,21,0.0,13.0
P1219,2024-12-15,12,0.0,4.0
P1022,2025-03-27,38,1.0,3.0
P0333,2024-07-04,61,0.0,7.0
P1106,2023-11-13,-76,0.0,5.0
P1499,2025-06-24,76,0.0,4.0
P0852,2024-01-12,14,0.0,2.0
P1416,2023-09-05,49,0.0,10.0
P0372,2025-03-28,67,0.0,4.0
P0279,2024-12-28,61,0.0,11.0
P1230,2024-06-26,55,1.0,
P0053,2025-04-20,17,0.0,1.0
P1185,2024-10-25,45,0.0,3.0
P0746,2024-10-04,56,0.0,7.0
P0953,2025-02-16,37,0.0,9.0
P0371,2024-11-08,95,0.0,12.0
P0537,2024-03-17,102,0.0,12.0
P0740,2024-08-31,0,0.0,3.0
P0586,2024-06-13,0,0.0,8.0
P1305,2024-06-03,61,0.0,12.0
P1409,2025-03-02,35,0.0,7.0
P1060,2023-12-15,40,0.0,12.0
P0355,2024-10-14,60,0.0,2.0
P0825,2024-03-08,83,0.0,
P0948,2024-10-11,46,0.0,8.0
P0499,2023-10-27,93,0.0,6.0
P1165,2024-03-02,37,0.0,9.0
P0492,2023-07-31,88,0.0,14.0
P1317,2023-11-22,23,0.0,2.0
P0634,2025-01-25,57,0.0,6.0
P0875,2025-03-24,-63,0.0,8.0
P0596,2023-12-07,29,0.0,7.0
P1373,2025-06-08,11,0.0,12.0
P0004,2024-05-04,35,1.0,1.0
P1466,2025-02-06,60,0.0,11.0
P0733,2025-02-20,119,0.0,3.0
P0361,2024-12-29,28,0.0,1.0
P0945,2024-01-09,58,0.0,10.0
P1154,2025-01-08,50,0.0,4.0
P0333,2023-11-13,64,0.0,5.0
P1141,2024-09-26,39,0.0,7.0
P0038,2024-03-12,34,0.0,5.0
P0555,2023-09-13,93,0.0,11.0
P1328,2024-02-11,55,0.0,9.0
P1030,2024-09-25,52,0.0,4.0
P1404,2024-06-08,6,1.0,7.0
P1477,2023-08-25,25,0.0,7.0
P0571,2023-07-17,41,0.0,10.0
INVALID_SKU,2024-03-27,52,0.0,2.0
P1291,2024-07-20,77,0.0,10.0
P1017,2024-10-02,61,0.0,14.0
P0566,2024-01-02,119,0.0,7.0
P0211,2025-01-19,0,1.0,1.0
P0190,2024-06-02,51,1.0,2.0
P1466,2024-11-30,15,0.0,10.0
P1399,2024-01-27,39,1.0,9.0
P0149,2023-12-05,58,0.0,6.0
P1483,2023-12-27,39,0.0,11.0
P0676,2023-08-27,21,1.0,14.0
P0141,2025-03-13,34,0.0,10.0
P1275,2025-03-17,7,0.0,13.0
P0320,2025-05-31,58,1.0,9.0
P0524,2024-12-23,13,1.0,6.0
P1306,2025-04-01,35,0.0,9.0
P0346,2024-02-09,5,1.0,4.0
P0348,2024-02-08,31,0.0,8.0
P0934,2024-12-15,62,1.0,3.0
P0453,2024-05-29,65,0.0,12.0
P0569,2025-06-06,30,0.0,14.0
P1059,2025-06-04,23,1.0,12.0
P1048,2025-01-03,59,1.0,7.0
P0668,2024-09-26,50,0.0,4.0
P1216,2024-12-11,38,0.0,9.0
P1353,2024-09-06,74,0.0,11.0
P1052,2025-01-28,42,0.0,
P1230,2024-04-11,72,0.0,11.0
P0806,2024-10-21,59,0.0,
P0249,2023-12-29,29,1.0,13.0
P1158,2023-12-09,42,1.0,13.0
P0797,2025-04-04,69,1.0,9.0
P0375,2025-04-06,51,0.0,5.0
P0288,2025-03-17,51,0.0,5.0
P1230,2024-09-22,35,0.0,1.0
P1094,2024-07-28,72,0.0,8.0
P0161,2023-07-24,12,0.0,6.0
P1122,2025-06-12,0,0.0,7.0
P0043,2024-03-21,47,1.0,13.0
P0998,2024-07-09,26,0.0,7.0
P0173,2024-12-03,37,0.0,1.0
P0960,2025-02-13,35,0.0,13.0
P0546,2023-11-19,69,1.0,7.0
P0403,2025-06-24,97,0.0,8.0
P0653,2025-06-14,40,0.0,11.0
P0583,2025-06-01,79,0.0,2.0
P0579,2025-03-25,75,0.0,8.0
P0268,2023-11-05,63,0.0,3.0
P0495,2024-08-01,20,0.0,4.0
P0106,2025-01-24,56,1.0,12.0
P1234,2024-06-05,72,0.0,12.0
P1137,2025-03-29,46,0.0,9.0
P0274,2023-09-25,-50,0.0,14.0
P1183,2024-11-29,61,0.0,1.0
P1480,2024-03-21,4,0.0,8.0
P0083,2023-07-21,30,0.0,12.0
P1350,2023-11-29,0,1.0,7.0
P0904,2025-04-07,34,1.0,3.0
P0752,2025-05-10,45,0.0,4.0
P1266,2024-05-27,54,0.0,14.0
P0718,2025-06-29,94,0.0,3.0
P0981,2024-01-26,18,0.0,5.0
P1065,2025-04-14,0,0.0,
P0530,2024-03-20,20,1.0,2.0
P0409,2023-08-12,64,0.0,9.0
P0510,2025-06-02,28,1.0,11.0
P0780,2024-05-02,40,0.0,2.0
P0643,2024-08-17,82,0.0,14.0
P0364,2025-04-03,65,0.0,4.0
P0388,2024-11-15,24,0.0,
P0938,2024-01-22,71,0.0,11.0
P0100,2025-06-22,82,0.0,10.0
P0275,2023-12-23,92,1.0,3.0
P1184,2025-06-12,0,0.0,12.0
P0065,2023-09-26,97,0.0,9.0
P1058,2024-04-02,60,1.0,13.0
P1154,2024-03-13,79,0.0,14.0
P0375,2024-04-20,77,0.0,11.0
P1394,2024-07-09,14,0.0,13.0
P0152,2025-03-31,37,0.0,10.0
P1319,2023-10-25,63,0.0,10.0
P1291,2024-10-16,62,1.0,13.0
P0316,2024-02-23,74,1.0,8.0
P0624,2024-11-23,67,0.0,6.0
P0426,2024-06-22,-38,0.0,
P1314,2023-11-15,28,1.0,3.0
P0496,2024-09-16,2,1.0,5.0
P1466,2024-09-14,13,0.0,5.0
P0355,2024-09-08,77,0.0,1.0
P0833,2025-05-10,89,0.0,12.0
P1103,2024-02-10,0,1.0,1.0
P0031,2024-11-05,0,0.0,10.0
P0676,2025-02-02,21,0.0,11.0
P0727,2024-07-04,55,0.0,1.0
P0472,2024-06-15,60,1.0,10.0
P1059,2024-12-14,69,0.0,9.0
P1207,2024-06-26,56,1.0,3.0
P1193,2023-10-11,74,1.0,
P0952,2024-03-22,61,0.0,11.0
P0158,2024-12-13,66,0.0,5.0
P1427,2024-04-02,0,0.0,1.0
P0721,2024-09-01,57,0.0,5.0
P0957,2024-07-23,54,0.0,3.0
P0322,2024-05-23,48,0.0,5.0
P0083,2024-08-24,46,1.0,7.0
P0046,2024-10-27,9,0.0,11.0
P0057,2024-03-30,29,0.0,1.0
P1119,2025-03-31,85,0.0,
P0864,2024-12-19,26,1.0,5.0
P0533,2025-05-03,95,0.0,3.0
P1384,2024-01-29,39,0.0,6.0
P0854,2024-02-10,114,0.0,12.0
P0859,2024-08-20,89,0.0,6.0
P1394,2023-11-24,50,0.0,
P0441,2024-11-06,38,0.0,1.0
P0926,2024-03-31,29,0.0,8.0
P0732,2024-07-13,17,0.0,2.0
P0096,2023-08-20,50,0.0,7.0
P1491,2025-02-04,63,0.0,11.0
P0682,2024-04-05,39,0.0,12.0
P1326,2023-11-09,58,0.0,8.0
P0402,2024-10-03,17,0.0,2.0
P0020,2023-12-10,82,0.0,5.0
P0855,2025-01-18,68,1.0,14.0
P0966,2024-08-24,22,1.0,5.0
P0912,2024-12-28,62,0.0,3.0
P0660,2023-08-06,62,0.0,10.0
P1258,2024-03-22,33,0.0,13.0
P0259,2023-09-21,38,0.0,11.0
P0629,2024-11-14,73,0.0,14.0
P1309,2025-02-21,38,0.0,10.0
P0861,2025-05-24,57,0.0,13.0
P0042,2024-10-11,47,1.0,4.0
P1417,2023-11-07,39,0.0,11.0
P1424,2025-02-20,57,1.0,10.0
P1220,2024-02-02,0,1.0,14.0
P0742,2024-04-23,4,1.0,1.0
P0800,2025-02-10,28,0.0,2.0
P0186,2023-10-29,71,1.0,5.0
P1464,2024-08-02,44,1.0,8.0
P0486,2024-02-12,73,1.0,6.0
INVALID_SKU,2024-10-22,36,,4.0
P1445,2024-06-20,97,0.0,6.0
P1320,2024-05-10,61,0.0,8.0
P0861,2023-09-19,37,0.0,6.0
P1017,2024-06-26,109,0.0,
P0895,2024-07-23,41,0.0,6.0
P0758,2025-03-08,0,0.0,3.0
P0256,2024-03-15,60,0.0,11.0
P0060,2024-05-18,13,0.0,12.0
P0816,2023-09-28,49,1.0,6.0
P0929,2025-01-06,52,1.0,1.0
P0884,2024-03-09,58,0.0,2.0
P0822,2025-04-27,65,1.0,10.0
P1487,2024-07-05,33,0.0,13.0
P0855,2025-04-12,88,0.0,8.0
P1442,2025-04-06,19,0.0,2.0
P1440,2025-02-06,49,0.0,6.0
P0047,2025-04-02,78,0.0,6.0
P1027,2025-05-25,20,0.0,2.0
P0860,2024-09-02,26,0.0,3.0
P0831,2024-02-02,52,0.0,5.0
P0238,2025-01-30,101,0.0,6.0
P1492,2025-03-08,50,0.0,7.0
P0579,2025-04-06,79,0.0,13.0
P0249,2024-05-09,-38,0.0,13.0
P1067,2025-04-28,0,0.0,8.0
P0568,2023-10-30,74,0.0,12.0
P0634,2024-01-13,65,0.0,4.0
P0640,2023-12-22,91,1.0,11.0
P0380,2025-04-05,30,1.0,12.0
P1083,2023-10-20,37,1.0,12.0
P0403,2023-10-21,103,0.0,9.0
P0654,2024-09-05,27,0.0,5.0
P1440,2024-01-04,71,0.0,12.0
P1123,2024-03-06,44,0.0,8.0
P0377,2025-06-07,31,1.0,7.0
P1369,2024-01-18,96,0.0,3.0
P0862,2024-10-13,61,0.0,9.0
P1143,2024-06-14,36,1.0,3.0
P1495,2023-10-05,94,0.0,7.0
P1380,2024-01-04,72,0.0,14.0
P0633,2025-01-08,61,0.0,11.0
P1452,2024-11-10,40,0.0,13.0
P1033,2024-03-28,0,1.0,14.0
P1103,2023-11-05,61,0.0,14.0
P1028,2024-12-14,11,1.0,12.0
P1050,2024-10-15,44,0.0,8.0
P0125,2024-05-17,68,0.0,12.0
P1287,2024-10-23,0,0.0,6.0
P0861,2023-11-17,24,1.0,7.0
P0968,2023-07-09,35,0.0,12.0
P1431,2024-09-15,47,1.0,9.0
P0799,2025-06-10,63,0.0,14.0
P0865,2024-03-05,55,0.0,2.0
P0188,2023-07-10,99,0.0,6.0
P0464,2025-04-10,72,0.0,5.0
P1069,2025-02-14,77,0.0,12.0
P0263,2025-04-11,44,0.0,7.0
P0327,2024-04-09,64,0.0,1.0
P1467,2025-03-02,96,0.0,11.0
P0363,2024-08-16,14,0.0,13.0
P0909,2023-10-10,49,0.0,2.0
P0013,2025-05-25,82,0.0,1.0
P0626,2025-02-07,37,0.0,5.0
P0634,2025-01-26,17,0.0,
P0331,2024-10-11,0,0.0,12.0
P0083,2023-10-21,82,0.0,13.0
P0434,2024-06-09,4,0.0,4.0
P0341,2024-06-27,97,0.0,8.0
P0587,2024-02-23,60,0.0,3.0
P0798,2024-12-21,14,0.0,7.0
P0334,2023-09-21,26,0.0,1.0
P0684,2023-08-24,49,0.0,14.0
P0557,2024-04-06,63,0.0,9.0
P1285,2023-08-23,69,0.0,2.0
P1376,2025-01-06,46,0.0,4.0
P1070,2024-01-30,47,0.0,4.0
P0656,2025-05-18,16,1.0,13.0
P0911,2024-01-30,53,0.0,14.0
P0371,2023-10-16,15,1.0,7.0
P0796,2023-08-24,93,0.0,
P0811,2024-01-31,13,1.0,13.0
P0204,2023-12-12,62,0.0,4.0
P0354,2024-12-04,22,1.0,10.0
P1322,2024-05-26,46,0.0,8.0
P0090,2024-06-16,80,1.0,14.0
P1248,2023-10-05,59,0.0,2.0
P0843,2023-09-22,47,1.0,3.0
P0642,2023-08-12,40,0.0,14.0
P1231,2025-03-14,46,1.0,5.0
P0712,2025-06-06,47,0.0,3.0
P1416,2025-03-20,63,1.0,14.0
P0667,2023-11-23,34,1.0,9.0
P0177,2023-07-29,73,0.0,3.0
P1203,2024-09-05,0,0.0,2.0
P1034,2025-03-27,62,0.0,1.0
P1311,2025-04-15,33,0.0,9.0
P0143,2025-03-18,96,1.0,9.0
P0933,2025-01-25,31,,3.0
P1138,2024-07-12,61,0.0,10.0
P0609,2023-08-04,11,0.0,4.0
P0614,2023-11-14,40,0.0,14.0
P0879,2024-12-22,44,0.0,3.0
P0877,2025-03-02,100,0.0,14.0
P0599,2025-02-28,47,0.0,14.0
P1040,2024-05-24,7,0.0,11.0
P0598,2024-06-21,66,0.0,13.0
P0750,2024-07-23,11,0.0,11.0
P1006,2023-11-30,63,0.0,12.0
P1382,2023-08-07,52,1.0,1.0
P0068,2024-05-24,74,1.0,5.0
P1187,2024-04-28,53,0.0,11.0
P0329,2024-04-22,0,0.0,13.0
P0155,2025-05-13,53,0.0,3.0
P1006,2023-10-10,0,1.0,4.0
P0723,2024-03-28,11,0.0,13.0
P0120,2025-03-09,30,1.0,10.0
