order_id,order_date,user_id,sku_id,quantity,price_per_unit,discount_applied,order_channel,payment_method
O000382,2023-10-07,U1761,P0411,3,2096.55,5.0,Mobile,UPI
O000383,2023-09-25,U2203,P0409,2,1620.81,0.0,App,Card
O000384,2023-12-01,U4106,P0744,1,227.43,,Web,COD
O000385,2024-07-02,U3311,P0101,3,645.91,15.0,App,Wallet
O000386,2024-03-30,U1710,P0883,2,,25.0,App,Card
O000387,2023-10-05,U4717,P0030,2,1543.01,0.0,Web,UPI
O000388,2024-07-17,U3414,P0896,2,1802.79,20.0,App,COD
O000389,2025-03-11,U5970,P0712,2,1319.58,10.0,Mobile,COD
O000390,2025-03-04,U5813,P0951,2,1641.58,30.0,Web,Card
O000391,2024-11-27,U1782,P0097,4,1815.54,5.0,Web,Card
O000392,2023-08-04,U1077,P0432,3,1316.12,10.0,Mobile,COD
O000393,2024-11-15,U2100,P0535,7,341.38,5.0,Web,COD
O000394,2023-11-10,U1213,P1203,2,2145.52,0.0,App,UPI
O000395,2025-01-14,U2582,P1337,3,1842.08,10.0,App,COD
O000396,2024-08-14,U3803,P0575,1,1698.77,0.0,App,Wallet
O000397,2023-07-27,U2537,P0700,1,943.57,20.0,Web,Wallet
O000398,2023-12-17,U2896,P0467,2,1406.23,25.0,Mobile,Wallet
O000399,2024-03-26,U1608,P0309,3,1674.91,25.0,Web,Wallet
O000400,2023-09-10,U1679,P0937,3,343.12,10.0,Mobile,Card
O000401,2023-07-25,U2698,P1373,3,1339.55,25.0,Mobile,Wallet
O000402,2024-03-03,U2494,P0317,1,1137.58,15.0,App,Card
O000403,2023-08-06,U3108,P0751,2,635.36,30.0,Web,Wallet
O000404,2024-11-27,U1721,P0120,2,2370.6,5.0,App,Wallet
O000405,2023-10-03,U2684,P0976,3,461.48,25.0,Mobile,UPI
O000406,2024-09-06,U2655,P0540,4,1367.51,10.0,App,Wallet
O000407,2024-09-21,U2502,P1274,2,1941.87,0.0,Web,COD
O000408,2023-08-25,U1860,P0701,1,1561.82,5.0,Web,Card
O000409,2025-01-16,U2931,P1314,1,1029.32,,Web,Wallet
O000410,2025-03-21,U3145,P0631,4,1600.38,5.0,App,COD
O000411,2023-10-29,U3008,P0905,1,1323.81,5.0,Web,UPI
O000412,2023-09-21,U3551,P0947,1,1254.43,25.0,Mobile,Card
O000413,2024-02-25,U4892,P0867,5,907.45,15.0,Web,Wallet
O000414,2023-11-23,U2274,P0500,2,717.89,40.0,App,Wallet
O000415,2024-07-16,U4208,P0267,1,1732.42,20.0,Web,COD
O000416,2025-01-03,U4965,P0686,1,941.56,30.0,App,Wallet
O000417,2025-03-05,U4476,P0543,2,723.63,5.0,App,Wallet
O000418,2024-05-24,U3377,P1325,2,1842.15,0.0,App,Wallet
O000419,2024-01-24,U5453,P0285,1,821.63,5.0,Web,Wallet
O000420,2024-03-26,U2773,P0302,2,730.51,5.0,App,Wallet
O000421,2025-06-22,U5635,P0262,4,882.97,40.0,App,Wallet
O000422,2024-12-12,U5960,P0108,1,1757.48,25.0,Web,Wallet
O000423,2024-01-25,U2462,P0422,2,1288.22,40.0,Web,Card
O000424,2024-08-09,U1746,P0784,2,1628.05,20.0,App,UPI
O000425,2024-12-10,U3840,P0471,1,1872.08,25.0,Mobile,Wallet
O000426,2024-05-13,U5418,P1257,2,2120.95,15.0,App,Wallet
O000427,2023-10-03,U4231,P1491,4,1730.18,15.0,Web,UPI
O000428,2025-07-07,U5804,P1197,2,,30.0,App,UPI
O000429,2024-12-25,U5667,P0117,1,1246.53,,Web,UPI
O000430,2023-07-28,U4696,P0077,1,834.19,25.0,Web,UPI
O000431,2023-11-03,U4122,P1020,3,2221.21,5.0,Mobile,UPI
O000432,2024-02-19,U1617,P0450,5,1435.31,40.0,App,Wallet
O000433,2024-10-22,U2984,P0295,1,235.51,40.0,Mobile,Wallet
O000434,2025-03-13,U2474,P0250,4,875.0,15.0,Web,Wallet
O000435,2023-08-05,U4109,P1105,1,,15.0,Mobile,COD
O000436,2023-08-29,U3823,P0612,1,525.25,30.0,Mobile,Card
O000437,2024-01-13,U5973,P0115,3,1404.5,40.0,Mobile,COD
O000438,2023-10-22,U3376,P0354,1,734.71,10.0,Web,Wallet
O000439,2025-02-07,U4078,P0345,1,670.52,40.0,Web,Wallet
O000440,2024-01-21,U4196,P1257,2,1105.75,0.0,Mobile,UPI
O000441,2023-07-31,U5390,P0941,2,326.75,30.0,Mobile,UPI
O000442,2023-10-13,U5712,P0338,2,395.98,15.0,Mobile,COD
O000443,2024-12-07,U3961,P0431,1,1737.3,30.0,Web,Wallet
O000444,2023-11-27,U4044,P0473,2,1200.29,10.0,Web,Wallet
O000445,2025-02-12,U3685,P0717,2,822.39,25.0,Mobile,COD
O000446,2025-04-23,U1041,P0362,1,1719.39,5.0,Mobile,COD
O000447,2024-03-31,U4412,P0316,3,836.07,0.0,App,Wallet
O000448,2025-01-03,U4233,P1341,1,967.98,15.0,App,Card
O000449,2024-09-10,U4236,P0753,2,1514.95,25.0,Web,COD
O000450,2025-04-20,U1283,P0608,1,820.48,30.0,Mobile,COD
O000451,2024-10-23,U1767,P0569,3,697.84,40.0,Mobile,COD
O000452,2024-04-17,U2939,P1118,1,411.88,40.0,Web,COD
O000453,2024-07-18,U3604,P0582,1,525.92,10.0,Mobile,UPI
O000454,2025-06-21,U4050,P0962,1,436.05,25.0,App,Card
O000455,2025-03-24,U4550,P0455,2,2084.73,5.0,App,UPI
O000456,2023-08-30,U3290,P0629,2,1557.67,10.0,App,Wallet
O000457,2024-07-12,U3454,P1012,4,907.9,25.0,App,Card
O000458,2023-11-01,U4338,P1428,1,1401.81,5.0,Web,Card
O000459,2024-04-17,U1959,P0555,1,1061.39,30.0,Mobile,Wallet
O000460,2024-04-04,U4755,P0680,5,2286.17,5.0,Mobile,UPI
O000461,2024-11-17,U5140,P1493,1,1454.39,15.0,App,Card
O000462,2024-10-15,U4963,P0926,2,1368.53,40.0,Mobile,Wallet
O000463,2024-09-02,U1191,P0962,1,2474.51,0.0,Web,UPI
O000464,2023-11-30,U3593,P1479,5,564.92,0.0,Web,COD
O000465,2023-07-14,U4730,P0725,2,1491.67,10.0,Web,Card
O000466,2023-12-20,U4025,P0032,1,870.61,25.0,App,COD
O000467,2025-02-13,U2488,P0729,1,1808.09,5.0,Web,COD
O000468,2024-08-02,U5791,P0761,1,409.33,30.0,Mobile,Wallet
O000469,2024-02-22,U2787,P1453,1,583.02,25.0,Web,UPI
O000470,2024-07-22,U1995,P0159,5,979.68,15.0,Mobile,COD
O000471,2025-06-13,U2556,P0630,2,2091.58,15.0,Web,UPI
O000472,2024-01-12,U1460,P0963,3,407.24,10.0,Mobile,UPI
O000473,2024-01-19,U5528,P0905,3,1837.27,15.0,Mobile,UPI
O000474,2025-05-27,U3056,P1438,3,1287.76,20.0,Mobile,Wallet
O000475,2024-09-02,U1514,P1375,1,1699.67,25.0,Mobile,COD
O000476,2023-11-12,U4210,P0985,4,1059.12,25.0,Web,Wallet
O000477,2024-10-19,U3979,P1038,1,1867.13,10.0,Web,COD
O000478,2024-12-13,U4812,P0268,4,2107.42,0.0,Mobile,UPI
O000479,2025-06-14,U2649,P1236,2,1991.46,5.0,Web,Card
O000480,2024-10-13,U1930,P0365,4,1884.11,0.0,Mobile,Wallet
O000481,2024-09-03,U1152,P0780,4,555.4,5.0,Web,Wallet
O000482,2024-08-10,U3688,P0288,3,327.08,15.0,App,COD
O000483,2025-01-11,U2729,UNKNOWN,1,551.84,25.0,App,Card
O000484,2024-11-17,U5844,P1254,3,1217.02,,Web,Wallet
O000485,2024-06-24,U5836,P0934,1,1462.51,40.0,Web,Card
O000486,2023-07-09,U2319,P0923,1,1362.75,0.0,App,Wallet
O000487,2024-06-11,U1945,P1038,2,1859.9,20.0,Mobile,UPI
O000488,2025-05-01,U5454,P1351,2,445.74,30.0,Web,Card
O000489,2024-09-02,U4452,P1476,1,,,Mobile,COD
O000490,2025-04-10,U1787,P0118,1,1200.81,40.0,App,UPI
O000491,2024-01-04,U4045,P0081,2,777.22,0.0,App,COD
O000492,2024-03-19,U1287,P1364,3,492.33,15.0,App,UPI
O000493,2023-11-30,U3668,P1028,3,650.2,40.0,App,UPI
O000494,2025-01-01,U2632,P1293,3,,0.0,App,UPI
O000495,2023-08-26,U1427,P0151,2,2370.21,5.0,Web,Wallet
O000496,2023-07-16,U2581,P0395,1,243.75,20.0,App,COD
O000497,2024-02-04,U4876,P1015,2,,25.0,App,UPI
O000498,2024-06-25,U1169,P0999,2,2379.1,0.0,Web,COD
O000499,2023-12-01,U5694,P0506,2,243.61,20.0,App,Wallet
O000500,2023-09-08,U3664,P1049,1,943.27,40.0,App,UPI
O000501,2025-06-30,U3541,P1275,1,1852.58,20.0,Mobile,Wallet
O000502,2023-07-21,U4814,P0515,1,979.89,10.0,Mobile,UPI
O000503,2024-06-27,U4746,P0143,4,708.92,20.0,Web,COD
O000504,2024-07-17,U4859,P0163,1,1830.26,5.0,App,Card
O000505,2024-11-22,U2504,P1185,1,1219.04,,Web,UPI
O000506,2025-01-17,U3525,P0834,2,1391.05,10.0,Mobile,UPI
O000507,2023-12-11,U3311,P0660,1,1345.91,30.0,App,COD
O000508,2024-07-25,U4575,P0820,2,1677.27,25.0,Mobile,Wallet
O000509,2025-03-02,U3504,P1064,2,694.26,,Web,COD
O000510,2024-03-28,U5182,P0358,3,536.29,15.0,Web,Wallet
O000511,2024-06-04,U4836,P1432,1,1409.89,20.0,Web,UPI
O000512,2024-06-29,U5370,P1346,1,393.43,15.0,Web,Card
O000513,2023-07-09,U3352,P1128,1,758.24,40.0,Web,Card
O000514,2024-09-01,U5796,P0123,6,2023.92,5.0,App,UPI
O000515,2024-04-29,U4776,P0034,4,1618.17,30.0,App,COD
O000516,2024-08-27,U3432,P0503,3,,25.0,Mobile,COD
O000517,2024-08-22,U1292,P0147,1,1533.81,5.0,Mobile,Card
O000518,2025-05-21,U1941,P0221,4,1477.81,15.0,Mobile,Card
O000519,2024-10-28,U2235,P0280,2,256.91,40.0,Mobile,Card
O000520,2024-03-26,U3019,P0261,1,992.65,10.0,Mobile,Wallet
O000521,2024-12-27,U2721,P0639,5,1214.89,25.0,Mobile,Wallet
O000522,2024-07-21,U3769,P1390,1,830.07,40.0,Web,Card
O000523,2024-10-03,U4804,P0296,-3,434.0,25.0,Mobile,UPI
O000524,2023-09-04,U5517,P0646,3,565.3,5.0,Web,COD
O000525,2024-02-11,U4574,P0549,5,762.32,5.0,App,UPI
O000526,2024-12-16,U4373,P0759,4,2082.15,0.0,Web,COD
O000527,2025-03-25,U1966,P0977,3,593.45,40.0,App,COD
O000528,2024-06-17,U2999,P0485,3,246.58,20.0,Web,COD
O000529,2024-11-02,U1634,P0131,1,644.9,5.0,App,Card
O000530,2024-10-10,U5629,P1098,3,488.63,25.0,Mobile,Card
O000531,2025-01-11,U1375,P0181,2,,0.0,App,UPI
O000532,2023-11-12,U5958,P0446,2,871.6,20.0,App,Wallet
O000533,2024-06-07,U4200,P0529,1,450.63,,App,COD
O000534,2024-09-18,U1354,P1279,2,457.13,15.0,Mobile,Card
O000535,2024-11-17,U4519,P0116,3,1497.4,30.0,Web,Card
O000536,2024-03-06,U1854,P0538,1,309.08,40.0,App,UPI
O000537,2024-03-29,U1698,P0051,2,354.84,30.0,App,Wallet
O000538,2024-06-12,U5986,P0744,3,1645.82,25.0,App,COD
O000539,2023-10-08,U4570,P1090,2,1277.1,20.0,App,UPI
O000540,2025-07-06,U5217,P1305,1,556.15,15.0,Web,COD
O000541,2023-09-17,U1276,P0744,7,1604.61,25.0,Web,COD
O000542,2025-05-29,U5630,P0318,4,1609.39,15.0,App,Wallet
O000543,2024-04-10,U1214,P1218,1,883.47,40.0,App,Card
O000544,2025-04-05,U4298,P0537,2,433.85,10.0,Web,COD
O000545,2025-03-07,U2465,P1423,3,925.67,25.0,App,Wallet
O000546,2024-07-14,U4901,P0754,2,1034.39,40.0,Mobile,Wallet
O000547,2024-05-23,U1618,P0676,3,1634.9,,Web,Card
O000548,2025-06-11,U1020,P0593,2,1230.06,15.0,Mobile,UPI
O000549,2023-07-24,U4400,P0971,1,2206.88,5.0,Mobile,Wallet
O000550,2025-04-12,U5855,P1124,3,1286.46,40.0,Mobile,Card
O000551,2024-03-14,U3924,P1119,8,,0.0,Web,Card
O000552,2025-04-17,U5496,P0555,4,1325.93,40.0,Mobile,Card
O000553,2023-12-02,U5846,P0376,2,1568.32,5.0,Mobile,COD
O000554,2024-12-10,U3452,P1461,1,2455.23,0.0,Web,COD
O000555,2025-01-06,U4278,P1474,3,855.42,40.0,Web,COD
O000556,2025-01-29,U3981,P0375,1,1541.07,0.0,Web,UPI
O000557,2025-05-04,U5972,P0984,1,452.1,0.0,Mobile,Card
O000558,2024-02-05,U4858,P0094,2,1670.67,0.0,App,Wallet
O000559,2023-09-20,U3637,P0265,1,698.88,15.0,Web,COD
O000560,2023-12-07,U2394,P0871,3,228.62,25.0,App,Wallet
O000561,2023-09-04,U3810,P0331,4,395.48,10.0,Mobile,UPI
O000562,2024-07-31,U2596,P0795,5,1056.79,0.0,Web,Wallet
O000563,2025-03-26,U2895,P0630,3,1609.33,0.0,Web,Wallet
O000564,2025-03-14,U2133,P1327,1,1920.91,20.0,App,UPI
O000565,2024-10-26,U4891,P0298,1,361.87,10.0,Web,Wallet
O000566,2024-08-31,U5836,P0607,6,1280.31,30.0,Web,Card
O000567,2025-05-05,U3304,P0585,3,1001.37,15.0,App,Card
O000568,2023-10-13,U2068,P0054,3,582.45,10.0,Mobile,COD
O000569,2024-08-21,U4664,P1183,1,,20.0,Web,COD
O000570,2023-09-28,U4117,P0867,1,373.64,10.0,Mobile,UPI
O000571,2024-12-21,U1017,P1116,1,1816.54,0.0,App,Card
O000572,2024-02-17,U2236,P1095,2,819.64,40.0,Mobile,UPI
O000573,2024-12-10,U4214,P0507,1,775.48,20.0,App,Card
O000574,2024-08-06,U2954,P0554,1,885.47,20.0,App,UPI
O000575,2025-05-23,U5664,P0699,1,1231.36,30.0,App,Wallet
O000576,2024-05-23,U2704,P0998,1,1750.98,20.0,Web,UPI
O000577,2024-11-07,U2496,P0214,3,942.37,40.0,Mobile,Wallet
O000578,2024-08-12,U3284,P0124,3,1725.56,,Web,UPI
O000579,2024-08-04,U5925,P0717,2,770.46,0.0,App,Wallet
O000580,2024-05-27,U4614,P1234,2,502.82,40.0,Mobile,COD
O000581,2025-06-25,U2460,P1213,1,692.76,10.0,Web,COD
O000582,2025-03-18,U2379,P0869,4,792.27,30.0,App,UPI
O000583,2024-08-17,U4418,P0276,2,1190.07,25.0,Web,Wallet
O000584,2023-09-03,U2702,P1099,4,257.6,20.0,Web,COD
O000585,2024-08-12,U5832,P1208,3,967.5,25.0,Mobile,UPI
O000586,2024-06-18,U3810,P0812,2,2077.79,10.0,App,COD
O000587,2023-10-06,U4102,P0126,4,1002.98,25.0,Web,Card
O000588,2024-05-06,U4643,P0550,1,,20.0,Mobile,COD
O000589,2024-01-18,U1965,P0869,1,1766.53,15.0,App,Card
O000590,2025-05-04,U5093,P0418,5,1548.64,30.0,App,COD
O000591,2024-04-09,U1389,P1358,4,1487.61,30.0,Mobile,UPI
O000592,2024-02-02,U4417,P0130,1,1389.82,25.0,Web,UPI
O000593,2024-05-18,U4899,P0403,1,1043.8,10.0,Mobile,COD
O000594,2024-03-30,U1629,P0399,3,689.22,25.0,Mobile,COD
O000595,2023-07-21,U4454,P0418,3,686.77,40.0,App,COD
O000596,2024-10-29,U1416,P1498,6,1293.66,,Mobile,Wallet
O000597,2024-09-11,U5001,P0034,2,187.81,40.0,Web,Wallet
O000598,2025-04-02,U3806,P0788,1,1394.2,30.0,App,UPI
O000599,2024-07-23,U5250,P1016,3,623.88,0.0,App,COD
O000600,2025-02-27,U5659,P1466,2,582.29,40.0,Web,Card
O000601,2025-04-21,U4088,P1015,4,1781.69,10.0,Mobile,COD
O000602,2025-05-18,U3388,P1444,2,413.77,40.0,App,Card
O000603,2024-02-25,U3545,P0545,2,342.48,5.0,Mobile,UPI
O000604,2023-09-26,U4522,P0001,3,1083.47,25.0,Web,Wallet
O000605,2024-07-30,U3352,P0909,1,695.15,10.0,App,Card
O000606,2024-09-21,U3404,P1330,1,,0.0,App,COD
O000607,2023-12-16,U2472,P0599,2,237.82,40.0,Web,COD
O000608,2023-09-14,U3520,P0648,2,1331.86,20.0,Mobile,COD
O000609,2024-01-05,U2251,P1340,2,847.62,20.0,App,Wallet
O000610,2025-01-23,U5995,P0713,1,1523.79,0.0,Mobile,UPI
O000611,2024-11-07,U4703,P0846,3,1949.37,0.0,Mobile,Wallet
O000612,2023-09-18,U3695,P1224,1,1070.08,20.0,Mobile,COD
O000613,2025-04-25,U1161,P0239,2,577.34,30.0,Mobile,Wallet
O000614,2024-04-03,U3725,P0304,2,1699.98,25.0,Mobile,UPI
O000615,2024-05-21,U1283,P0641,2,844.88,30.0,Mobile,Wallet
O000616,2024-06-29,U4931,P0749,1,316.27,20.0,Web,Wallet
O000617,2023-10-28,U3927,P1295,2,770.41,25.0,App,COD
O000618,2024-05-31,U3893,P1423,3,809.46,25.0,App,Wallet
O000619,2024-03-31,U5093,P0697,1,791.01,10.0,Mobile,UPI
O000620,2024-08-07,U1076,P0908,3,1495.87,30.0,Mobile,COD
O000621,2023-11-07,U5263,P1464,2,769.46,40.0,Mobile,Wallet
O000622,2024-04-22,U5754,P1050,2,1332.62,20.0,App,Wallet
O000623,2024-01-29,U2073,P0153,3,1265.36,40.0,Mobile,UPI
O000624,2025-06-13,U4949,P0336,1,371.13,40.0,Mobile,Card
O000625,2025-03-21,U5798,P0636,2,778.51,15.0,Web,Card
O000626,2025-06-20,U5291,P1132,3,1115.31,5.0,Web,UPI
O000627,2024-12-19,U5491,P1329,1,398.2,10.0,App,Wallet
O000628,2024-05-06,U2990,P0845,2,1291.51,0.0,App,UPI
O000629,2023-11-30,U2389,P0847,3,1410.17,10.0,Mobile,Card
O000630,2023-11-18,U1713,P0283,2,1856.81,20.0,App,Card
O000631,2024-10-04,U5450,P0245,1,2138.09,10.0,App,UPI
O000632,2024-09-26,U1836,P1478,2,1726.22,20.0,Web,Wallet
O000633,2025-02-19,U4931,P1371,2,823.17,5.0,App,COD
O000634,2024-01-10,U5891,P1178,2,718.92,25.0,Mobile,UPI
O000635,2023-11-14,U3670,P1075,1,1761.55,0.0,App,Wallet
O000636,2025-01-16,U4528,P0111,1,263.25,20.0,App,COD
O000637,2024-01-28,U4722,P0187,4,1591.97,20.0,App,UPI
O000638,2024-04-25,U3773,P1018,2,1316.43,20.0,App,Card
O000639,2024-03-24,U5220,P1071,1,414.71,10.0,Web,COD
O000640,2025-05-19,U3630,P1488,3,458.48,20.0,Web,Wallet
O000641,2025-02-25,U1178,P1019,1,936.96,30.0,Web,Card
O000642,2024-10-05,U3871,P0054,1,770.39,40.0,App,Card
O000643,2024-01-28,U2683,P0003,1,402.08,30.0,Web,Card
O000644,2024-12-11,U1369,P1466,3,501.17,20.0,Web,COD
O000645,2024-10-31,U1751,P1104,4,1995.23,15.0,Mobile,Wallet
O000646,2024-10-23,U5250,P0639,4,1707.99,0.0,Web,Wallet
O000647,2024-03-05,U5483,P1099,2,621.12,15.0,Mobile,Card
O000648,2024-01-07,U5753,P0648,2,1147.64,40.0,App,UPI
O000649,2024-04-25,U1288,P1206,1,1079.99,15.0,Mobile,Card
O000650,2024-04-13,U2483,P1275,4,399.14,40.0,Web,COD
O000651,2023-11-12,U5666,P1490,3,1489.38,0.0,Mobile,UPI
O000652,2023-10-30,U4259,P1210,4,1415.98,30.0,Mobile,COD
O000653,2023-08-12,U4471,P1347,1,1967.46,0.0,Mobile,Card
O000654,2025-06-22,U2112,P0322,1,492.06,0.0,Mobile,UPI
O000655,2024-05-25,U2397,P0643,5,,25.0,Mobile,Card
O000656,2024-01-16,U3599,P0174,1,332.17,0.0,Mobile,Wallet
O000657,2025-01-10,U1753,P0727,1,1555.23,15.0,App,UPI
O000658,2024-07-16,U1299,P0543,2,984.83,30.0,App,Wallet
O000659,2024-07-12,U4290,P0823,1,1188.34,20.0,Web,UPI
O000660,2024-05-18,U2320,P1226,2,586.96,5.0,App,Card
O000661,2023-11-14,U4409,P0165,2,1592.85,30.0,Mobile,COD
O000662,2024-09-24,U1966,P1142,2,394.94,,Mobile,UPI
O000663,2024-04-07,U2670,P1174,3,958.21,5.0,Mobile,Wallet
O000664,2025-03-06,U4079,P0958,2,1482.71,5.0,Mobile,Wallet
O000665,2023-10-31,U2810,P0990,2,2069.83,0.0,App,COD
O000666,2023-08-07,U1425,P0660,3,239.3,25.0,Mobile,Wallet
O000667,2025-03-27,U5848,P0324,1,1456.42,5.0,Mobile,Wallet
O000668,2024-05-29,U1781,P0538,1,240.11,30.0,Mobile,Wallet
O000669,2024-06-11,U5758,P1257,2,1548.09,20.0,Mobile,Card
O000670,2023-08-17,U5065,P0764,1,1483.2,40.0,Mobile,UPI
O000671,2023-08-24,U5436,P0639,4,340.74,20.0,Web,Wallet
O000672,2025-03-08,U4799,P1190,1,2218.47,10.0,App,Card
O000673,2024-11-10,U5183,P0489,5,354.68,0.0,App,UPI
O000674,2024-02-07,U4760,P0544,2,698.39,40.0,App,COD
O000675,2023-11-25,U3011,P0053,1,995.43,0.0,Mobile,Card
O000676,2024-08-11,U1898,P0853,1,1110.81,25.0,App,UPI
O000677,2023-07-27,U3165,P0405,4,1528.06,30.0,App,COD
O000678,2025-01-25,U5012,P0751,2,607.3,0.0,Web,Card
O000679,2024-08-30,U4410,P0029,3,707.67,5.0,Web,UPI
O000680,2025-02-10,U3964,P0542,3,1408.33,40.0,Web,Card
O000681,2025-04-14,U5122,P0922,3,1174.21,15.0,Mobile,Card
O000682,2023-11-20,U3043,P0416,4,1177.23,25.0,Mobile,UPI
O000683,2025-04-07,U5311,P1118,1,1587.75,30.0,Web,COD
O000684,2025-04-09,U4980,P1432,7,1801.18,20.0,Web,Wallet
O000685,2025-05-25,U5982,P0874,1,278.32,25.0,Web,COD
O000686,2024-07-09,U4560,P0964,1,1110.66,20.0,App,UPI
O000687,2024-05-26,U5565,P1110,3,1675.26,30.0,Mobile,COD
O000688,2025-01-25,U3823,P0034,1,705.31,5.0,Mobile,UPI
O000689,2025-03-08,U5480,P0558,2,946.5,10.0,Mobile,UPI
O000690,2023-10-27,U4866,P0564,3,1245.34,30.0,Mobile,COD
O000691,2023-11-09,U1419,P0012,4,1863.52,0.0,Mobile,UPI
O000692,2025-06-15,U5480,P0813,2,463.27,0.0,App,Card
O000693,2024-05-20,U4455,P0579,2,279.67,20.0,Mobile,UPI
O000694,2024-05-21,U3669,P0797,3,1409.48,5.0,Mobile,COD
O000695,2025-05-11,U4677,P1487,4,563.87,30.0,Web,Wallet
O000696,2023-10-23,U2911,P0374,1,351.61,10.0,Web,COD
O000697,2023-09-09,U3669,P0151,-2,367.2,15.0,Mobile,COD
O000698,2024-02-23,U4857,P1315,1,1305.23,10.0,App,UPI
O000699,2025-06-02,U1385,P0586,1,881.46,15.0,App,Wallet
O000700,2025-01-02,U2446,P0753,1,2193.41,5.0,Web,Wallet
O000701,2024-03-29,U3285,P0856,3,2141.95,5.0,Web,Card
O000702,2023-11-10,U1173,P0884,1,1413.43,30.0,Web,Card
O000703,2024-11-06,U3916,P0073,1,1163.98,40.0,App,Wallet
O000704,2023-12-18,U1032,P1451,2,563.46,25.0,App,Wallet
O000705,2025-03-30,U1400,P1151,1,585.56,15.0,Web,UPI
O000706,2023-08-22,U2963,P0463,1,1253.32,40.0,Web,UPI
O000707,2024-01-11,U3244,P0494,1,259.67,25.0,Mobile,UPI
O000708,2023-10-08,U4516,P1022,1,936.92,30.0,Web,COD
O000709,2023-09-06,U5217,P1087,2,1727.73,30.0,App,Card
O000710,2023-07-10,U1866,P0102,2,1173.29,0.0,Web,UPI
O000711,2024-12-27,U4074,P0475,1,1216.09,10.0,Web,Card
O000712,2024-08-20,U5121,P1292,1,500.92,40.0,Mobile,UPI
O000713,2025-05-06,U5790,P0975,4,773.75,20.0,Web,Card
O000714,2023-11-02,U4237,P0238,1,289.99,25.0,App,UPI
O000715,2023-11-04,U3181,P0138,2,539.94,40.0,Web,Card
O000716,2025-01-17,U2381,P0573,2,1064.12,0.0,Mobile,Card
O000717,2025-05-14,U1934,P0028,4,1700.98,20.0,App,COD
O000718,2025-04-12,U1813,P1426,2,976.4,40.0,App,Card
O000719,2024-09-16,U1673,P0542,3,1601.07,0.0,Web,UPI
O000720,2023-11-01,U4196,P1317,2,457.57,0.0,App,UPI
O000721,2025-01-22,U3127,P0300,2,837.9,20.0,Mobile,UPI
O000722,2024-07-09,U4604,P0269,1,1511.16,20.0,Mobile,UPI
O000723,2025-06-09,U1071,P0713,2,531.31,10.0,Web,UPI
O000724,2025-06-20,U3254,P0176,4,628.04,5.0,Web,Wallet
O000725,2024-07-07,U5870,P0406,3,1672.41,25.0,Mobile,COD
O000726,2023-07-16,U4114,P0793,3,1851.81,10.0,Web,Wallet
O000727,2024-08-11,U4927,P1347,2,2266.27,5.0,Web,Card
O000728,2025-03-13,U4045,P1185,3,1101.75,20.0,Mobile,UPI
O000729,2023-12-07,U2193,P0165,2,1518.94,20.0,App,UPI
O000730,2024-01-27,U4373,P0731,2,881.93,15.0,App,UPI
O000731,2024-08-21,U4483,P0931,1,381.22,20.0,App,Card
O000732,2024-11-11,U1023,P0525,1,333.24,5.0,Mobile,UPI
O000733,2023-10-05,U2343,P1222,1,1044.02,15.0,Web,Card
O000734,2023-09-19,U1200,P1350,2,1075.74,30.0,App,COD
O000735,2025-05-06,U4355,P0523,3,2248.69,10.0,Mobile,UPI
O000736,2024-12-17,U5018,P0449,1,774.44,25.0,App,Wallet
O000737,2024-01-11,U4259,P1289,2,497.36,20.0,Web,UPI
O000738,2023-11-19,U3960,P1385,1,1966.87,,App,UPI
O000739,2024-05-27,U3584,P0472,1,299.92,5.0,App,UPI
O000740,2024-08-17,U1741,P0530,1,1118.47,,Web,UPI
O000741,2023-08-12,U4123,P0992,1,1115.02,40.0,Web,Card
O000742,2023-12-02,U1484,P0339,1,1006.95,15.0,Mobile,Wallet
O000743,2024-10-15,U4728,P0180,1,298.43,15.0,Mobile,COD
O000744,2025-04-03,U1253,P0974,2,676.05,20.0,Web,UPI
O000745,2025-03-13,U3404,P1080,3,1082.28,,App,UPI
O000746,2025-01-28,U4316,P0340,2,527.63,5.0,App,Card
O000747,2024-11-10,U2756,P0697,1,639.42,5.0,Web,Card
O000748,2025-05-25,U5926,P1080,2,1104.55,5.0,Web,Card
O000749,2024-08-29,U3318,P0490,1,1703.71,30.0,Web,COD
O000750,2023-10-14,U4636,P0047,3,324.98,40.0,Mobile,Wallet
O000751,2024-12-12,U4091,P0705,2,1975.76,20.0,Mobile,Card
O000752,2025-01-16,U1597,P0571,3,376.64,40.0,Mobile,Wallet
O000753,2025-06-10,U2308,P0940,1,527.05,5.0,Web,Wallet
O000754,2024-08-28,U1390,P0274,2,615.19,40.0,Mobile,COD
O000755,2023-07-29,U4052,P0505,2,1816.5,0.0,Web,UPI
O000756,2024-12-07,U1806,P1156,3,,15.0,Mobile,UPI
O000757,2024-06-10,U4106,P0145,2,965.8,5.0,Web,Card
O000758,2023-09-19,U2352,P1000,1,1005.36,25.0,Web,Wallet
O000759,2024-05-11,U1549,P0524,2,1720.86,15.0,App,COD
O000760,2024-12-19,U2929,P0362,3,1866.15,0.0,Web,UPI
O000761,2024-08-07,U3542,P1084,2,615.94,20.0,App,COD
O000762,2023-11-25,U3422,P1396,1,951.43,15.0,Web,Card
O000763,2024-03-01,U5785,P0682,2,1525.11,20.0,Web,Wallet
