order_id,order_date,user_id,sku_id,category,brand,quantity,price_per_unit,discount_applied,revenue,profit,days_since_launch,viewed_same_day,pricing_error_flag
O000236,2023-12-08,U5854,P1284,Apparel,No Brand,4,570.64,25.0,2282.56,-892.7200000000003,-39.0,0,1
O000237,2023-11-03,U1054,P0984,Home & Kitchen,BrandF,1,1884.99,20.0,1884.99,1616.18,-14.0,0,0
O000238,2024-09-27,U2530,P0104,Sports,No Brand,2,791.84,25.0,1583.68,-308.22,656.0,0,1
O000239,2023-08-15,U1366,P0025,Electronics,No Brand,3,540.34,5.0,1621.02,803.22,662.0,0,0
O000240,2023-10-10,U3157,P0529,Sports,BrandE,1,1394.41,5.0,1394.41,1222.54,822.0,0,0
O000241,2025-04-09,U3141,P0199,Books,BrandF,2,1243.83,0.0,2487.66,1594.36,344.0,0,0
O000242,2025-07-04,U3218,P1129,Beauty,BrandB,1,1033.96,25.0,1033.96,719.6,822.0,0,0
O000243,2023-09-29,U1947,P0151,Books,BrandB,2,1018.05,25.0,2036.1,1778.84,31.0,0,0
O000244,2024-03-16,U4306,P1315,Sports,BrandF,1,1564.14,15.0,1564.14,1053.45,908.0,0,0
O000245,2024-03-11,U3633,P0353,Home & Kitchen,BrandC,3,954.83,30.0,2864.4900000000002,758.5200000000001,-222.0,0,0
O000246,2025-01-25,U2071,P1326,Beauty,BrandC,1,1730.2,30.0,1730.2,864.07,489.0,0,0
O000247,2023-07-17,U2814,P0674,Electronics,No Brand,3,882.25,25.0,2646.75,1503.6,39.0,0,0
O000248,2024-07-09,U3334,P0456,Books,BrandA,1,902.21,40.0,902.21,43.129999999999995,641.0,0,0
O000249,2024-08-01,U3691,P0619,Home & Kitchen,BrandF,1,1754.51,10.0,1754.51,1176.12,939.0,0,0
O000250,2025-06-21,U3589,P0667,Home & Kitchen,BrandE,1,1968.25,20.0,1968.25,1426.48,736.0,0,0
O000251,2025-02-16,U1363,P1171,Home & Kitchen,BrandD,2,397.2,15.0,794.4,-75.96000000000004,276.0,0,1
O000252,2024-04-15,U2870,P0941,Apparel,BrandC,3,1325.57,40.0,3976.71,2451.165,-228.0,0,0
O000253,2025-05-09,U4595,P0257,Electronics,BrandB,1,538.97,30.0,538.97,390.83000000000004,1448.0,0,0
O000254,2023-10-18,U5393,P0500,Books,BrandA,1,1508.02,0.0,1508.02,792.59,-339.0,0,0
O000255,2024-10-31,U1864,P0388,Books,BrandA,1,328.93,40.0,328.93,32.28000000000003,1381.0,0,0
O000256,2024-05-11,U3862,P0795,Electronics,No Brand,3,1463.92,15.0,4391.76,1620.21,142.0,0,0
O000257,2023-07-31,U2693,P0584,Home & Kitchen,BrandA,1,1717.14,20.0,1717.14,1200.8300000000002,-470.0,0,0
O000258,2025-05-06,U1173,P0868,Electronics,BrandD,2,711.35,0.0,1422.7,-3.0399999999999636,399.0,0,1
O000259,2023-12-21,U4228,P0637,Home & Kitchen,BrandF,1,839.35,25.0,839.35,-78.0,84.0,0,1
O000260,2025-05-29,U3320,P0065,Sports,BrandB,3,1833.09,5.0,5499.2699999999995,4150.83,1127.0,0,0
O000261,2025-03-26,U4536,P1198,Apparel,BrandD,1,705.24,10.0,705.24,-191.65999999999997,1420.0,0,1
O000262,2024-05-19,U3235,P1363,Sports,BrandF,2,1419.71,10.0,2839.42,1820.14,936.0,0,0
O000263,2024-12-24,U5784,P1042,Sports,BrandE,3,689.14,5.0,2067.42,-399.9000000000002,1145.0,0,1
O000264,2025-01-09,U4191,P1339,Beauty,BrandC,3,836.2049999999999,10.0,2508.615,447.3449999999997,1241.0,0,0
O000265,2024-11-13,U4566,P0467,Beauty,No Brand,1,915.78,0.0,915.78,181.54999999999995,1040.0,0,0
O000266,2024-06-09,U5493,P1253,Home & Kitchen,BrandC,2,1524.73,5.0,3049.46,1660.9,-105.0,0,0
O000267,2024-02-02,U5481,P0314,Beauty,BrandD,1,1354.26,0.0,1354.26,675.52,-300.0,0,0
O000268,2025-01-05,U2629,P0106,Sports,BrandF,1,623.64,40.0,623.64,41.09000000000003,913.0,0,0
O000269,2024-04-26,U4359,P1435,Home & Kitchen,BrandE,1,2393.43,0.0,2393.43,1989.2499999999998,432.0,0,0
O000270,2025-05-02,U1677,P0247,Books,BrandF,1,436.97,15.0,436.97,-165.18499999999995,525.0,0,1
O000271,2024-08-05,U3854,P0100,Home & Kitchen,No Brand,1,418.4,30.0,418.4,-472.56000000000006,1030.0,0,1
O000272,2023-12-15,U1211,P0875,Sports,BrandB,4,495.4,40.0,1981.6,-1343.52,486.0,0,1
O000273,2023-11-08,U4859,P1416,Sports,BrandD,1,1234.46,0.0,1234.46,353.7800000000001,714.0,0,0
O000274,2024-10-15,U4110,P0905,Beauty,BrandC,1,1230.725,0.0,1230.725,319.92499999999995,1196.0,0,0
O000275,2024-08-25,U2660,P1415,Sports,BrandD,1,752.6,40.0,752.6,601.71,1279.0,0,0
O000276,2025-03-10,U2118,P0905,Beauty,BrandC,1,1562.07,30.0,1562.07,651.27,1342.0,0,0
O000277,2023-11-05,U5517,P1165,Beauty,BrandB,3,816.09,30.0,2448.27,1821.3899999999999,-311.0,0,0
O000278,2025-01-25,U2925,P1257,Sports,BrandA,2,1976.01,15.0,3952.02,2023.28,1362.0,0,0
O000279,2024-12-13,U5280,P0431,Electronics,BrandA,1,1115.42,10.0,1115.42,246.0100000000001,1415.0,0,0
O000280,2025-01-30,U1476,P1263,Beauty,BrandE,2,645.97,0.0,1291.94,-416.6199999999999,835.0,0,1
O000281,2023-10-27,U1016,P0659,Apparel,BrandD,1,704.18,40.0,704.18,540.18,59.0,0,0
O000282,2024-01-10,U3622,P0691,Apparel,BrandA,1,659.35,30.0,659.35,484.03000000000003,499.0,0,0
O000283,2025-01-12,U4229,P0955,Books,BrandD,3,822.74,20.0,2468.2200000000003,1459.8600000000001,109.0,0,0
O000284,2024-01-16,U1430,P1128,Beauty,BrandF,3,351.47,30.0,1054.41,-1161.87,502.0,0,1
O000285,2024-08-13,U2278,P0241,Sports,BrandB,1,609.25,15.0,609.25,339.72,502.0,0,0
O000286,2024-11-21,U5126,P0045,Sports,BrandC,2,1835.68,20.0,3671.36,3225.32,737.0,0,0
O000287,2024-08-23,U5172,P0338,Books,BrandC,1,421.1,40.0,421.1,-553.85,206.0,0,1
O000288,2024-08-01,U4147,P0452,Home & Kitchen,BrandF,1,538.62,10.0,538.62,-126.02999999999997,40.0,0,1
O000289,2024-06-02,U4483,P0959,Apparel,No Brand,1,793.59,0.0,793.59,301.97,172.0,0,0
O000290,2024-02-02,U2624,P0290,Electronics,BrandD,2,1053.63,15.0,2107.26,165.60000000000014,896.0,0,0
O000291,2023-09-18,U3546,P1105,Books,BrandD,1,696.53,40.0,696.53,-225.41000000000008,294.0,0,1
O000292,2024-04-03,U1886,P1275,Books,BrandF,2,539.19,10.0,1078.38,566.6200000000001,402.0,0,0
O000293,2023-12-29,U3256,P0945,Beauty,BrandA,1,899.18,20.0,899.18,340.56999999999994,1053.0,0,0
O000294,2023-09-23,U2434,P1024,Sports,BrandD,4,516.86,25.0,2067.44,1228.92,-170.0,0,0
O000295,2025-02-05,U1969,P0273,Apparel,BrandC,2,1665.18,20.0,3330.36,2883.3,1389.0,0,0
O000296,2024-09-03,U1639,P0905,Beauty,BrandC,1,1229.68,5.0,1229.68,318.8800000000001,1154.0,0,0
O000298,2024-02-28,U1107,P0258,Apparel,BrandB,1,1854.79,20.0,1854.79,1080.05,321.0,0,0
O000299,2025-02-21,U2366,P0607,Books,BrandA,1,1096.01,40.0,1096.01,801.13,419.0,0,0
O000300,2023-11-30,U1901,P0491,Electronics,BrandE,1,903.96,20.0,903.96,462.34000000000003,-309.0,0,0
O000301,2024-06-24,U2146,P0293,Home & Kitchen,BrandB,5,1329.6,15.0,6648.0,5356.799999999999,1063.0,0,0
O000302,2025-02-25,U3789,P0135,Books,BrandD,2,1480.47,5.0,2960.94,1643.0800000000002,456.0,0,0
O000303,2025-02-16,U4394,P0062,Electronics,BrandE,1,1215.81,5.0,1215.81,1008.17,1159.0,0,0
O000304,2024-05-02,U4932,P1476,Apparel,BrandC,1,602.09,15.0,602.09,92.67000000000002,268.0,0,0
O000305,2024-05-04,U5269,P0266,Home & Kitchen,No Brand,2,1105.75,15.0,2211.5,1647.6799999999998,1006.0,0,0
O000306,2023-10-02,U4151,P0516,Apparel,BrandE,4,1907.17,15.0,7628.68,5669.92,-155.0,0,0
O000307,2024-11-19,U5829,P0728,Beauty,BrandD,2,802.72,40.0,1605.44,1130.98,119.0,0,0
O000308,2023-08-13,U4400,P1219,Books,BrandC,7,1349.2,20.0,9444.4,8192.94,-319.0,0,0
O000309,2024-06-03,U3660,P0398,Sports,BrandF,1,1323.47,30.0,1323.47,724.77,914.0,0,0
O000310,2024-07-26,U5603,P1037,Apparel,BrandE,2,867.1,20.0,1734.2,167.10000000000014,-19.0,0,0
O000311,2023-09-25,U1963,P1213,Electronics,BrandC,2,1796.84,10.0,3593.68,2561.06,597.0,0,0
O000312,2023-12-07,U3207,P1285,Beauty,BrandF,2,1938.17,20.0,3876.34,2277.84,179.0,0,0
O000313,2024-06-06,U3337,P0253,Electronics,BrandC,1,1827.68,10.0,1827.68,1036.1100000000001,918.0,0,0
O000314,2024-08-31,U3659,P1372,Books,BrandB,3,1596.26,15.0,4788.78,1792.1100000000001,966.0,0,0
O000315,2024-10-07,U5262,P1167,Electronics,BrandF,1,1217.87,25.0,1217.87,263.81999999999994,-61.0,0,0
O000316,2023-08-01,U2398,P1119,Books,BrandA,1,616.58,5.0,616.58,-248.88,748.0,0,1
O000317,2023-10-20,U1018,P0316,Electronics,BrandF,2,1338.38,20.0,2676.76,874.9800000000002,-1534.0,0,0
O000318,2024-12-16,U2937,P0099,Sports,BrandA,1,1743.48,5.0,1743.48,908.51,771.0,0,0
O000319,2024-11-26,U1276,P1498,Home & Kitchen,BrandB,3,1480.22,25.0,4440.66,3054.12,339.0,0,0
O000320,2023-11-03,U1441,P1017,Home & Kitchen,BrandF,1,552.37,25.0,552.37,-366.59000000000003,691.0,0,1
O000321,2024-10-01,U5814,P0420,Electronics,BrandB,1,333.91,30.0,333.91,-182.39999999999992,739.0,0,1
O000322,2024-02-29,U2960,P0333,Beauty,BrandE,1,521.19,15.0,521.19,378.87000000000006,346.0,0,0
O000323,2023-09-07,U5312,P0141,Apparel,BrandA,2,759.59,5.0,1519.18,1271.02,776.0,0,0
O000324,2025-05-15,U4831,P0434,Apparel,BrandC,4,437.24,10.0,1748.96,1307.92,1445.0,0,0
O000325,2025-04-28,U4596,P0885,Home & Kitchen,BrandF,2,741.97,30.0,1483.94,85.82000000000016,1036.0,0,0
O000326,2025-05-30,U5335,P1060,Sports,BrandD,3,788.82,30.0,2366.46,1599.66,479.0,0,0
O000327,2023-11-27,U3506,P0609,Beauty,BrandF,2,468.82,40.0,937.64,-763.7400000000001,598.0,0,1
O000328,2024-05-02,U5431,P0164,Apparel,BrandB,2,718.16,15.0,1436.32,208.76,166.0,0,0
O000329,2025-03-12,U1959,P1272,Apparel,BrandB,1,1282.75,25.0,1282.75,974.0899999999999,402.0,0,0
O000330,2024-05-07,U5378,P0096,Beauty,BrandC,1,1281.02,25.0,1281.02,1160.79,1020.0,0,0
O000331,2023-09-10,U5805,P1198,Apparel,BrandD,3,1690.86,10.0,5072.58,2381.8799999999997,857.0,0,0
O000332,2025-06-19,U5222,P0971,Electronics,No Brand,1,1327.495,10.0,1327.495,1017.0749999999998,435.0,0,0
O000333,2023-11-24,U1492,P0675,Apparel,BrandD,1,1192.655,0.0,1192.655,371.635,-152.0,0,0
O000334,2024-03-05,U1104,P0511,Apparel,BrandC,2,336.62,20.0,673.24,-832.9000000000001,477.0,0,1
O000335,2025-05-09,U5381,P0144,Home & Kitchen,BrandC,1,490.06,40.0,490.06,-126.22999999999996,1151.0,0,1
O000336,2023-12-23,U2090,P0586,Books,BrandB,3,1873.46,20.0,5620.38,4459.17,949.0,0,0
O000338,2024-06-27,U4926,P0284,Home & Kitchen,BrandF,4,990.19,30.0,3960.76,2976.4,1153.0,0,0
O000339,2023-08-04,U3017,P0295,Sports,BrandD,1,1769.15,20.0,1769.15,982.6800000000001,651.0,0,0
O000340,2024-06-24,U3279,P0338,Books,BrandC,4,300.86,25.0,1203.44,-2696.36,146.0,0,1
O000341,2025-04-09,U5691,P0289,Apparel,BrandF,1,1407.65,10.0,1407.65,1134.97,1217.0,0,0
O000342,2025-03-18,U2969,P1233,Apparel,BrandA,2,1837.48,20.0,3674.96,1823.72,1234.0,0,0
O000343,2024-02-29,U5538,P0960,Beauty,BrandE,1,1145.97,15.0,1145.97,845.73,138.0,0,0
O000344,2025-03-21,U4040,P0460,Electronics,BrandC,2,1843.06,20.0,3686.12,3349.02,1252.0,0,0
O000345,2025-02-10,U2548,P1298,Electronics,BrandD,2,423.66,10.0,847.32,99.06000000000006,146.0,0,0
O000346,2024-01-30,U5271,P0519,Sports,BrandB,1,602.0,15.0,602.0,-396.58000000000004,565.0,0,1
O000347,2024-12-17,U2088,P0540,Apparel,BrandE,3,1328.18,40.0,3984.54,1877.19,146.0,0,0
O000348,2025-06-18,U3646,P1448,Apparel,BrandB,4,1211.92,25.0,4847.68,1746.1200000000003,669.0,0,0
O000349,2024-02-18,U1858,P1239,Beauty,BrandB,4,1688.63,5.0,6754.52,2866.4800000000005,403.0,0,0
O000350,2023-11-06,U5269,P0578,Electronics,No Brand,3,1033.32,25.0,3099.96,2503.83,246.0,0,0
O000351,2024-09-12,U1181,P0460,Electronics,BrandC,2,1213.03,40.0,2426.06,2088.96,1062.0,0,0
O000352,2023-09-04,U1636,P0904,Beauty,No Brand,2,2215.12,0.0,4430.24,3392.72,830.0,0,0
O000353,2023-09-04,U5678,P0902,Home & Kitchen,BrandD,2,1077.2,10.0,2154.4,402.0600000000002,476.0,0,0
O000354,2025-06-06,U5290,P0654,Electronics,BrandF,2,548.26,20.0,1096.52,-485.52,164.0,0,1
O000355,2023-12-20,U5613,P1417,Beauty,BrandD,3,383.78,40.0,1151.34,633.5099999999999,-83.0,0,0
O000356,2025-03-22,U2246,P1184,Home & Kitchen,BrandF,2,1659.42,0.0,3318.84,2823.84,591.0,0,0
O000357,2024-12-09,U2635,P0697,Beauty,BrandE,2,896.59,40.0,1793.18,1368.6200000000001,455.0,0,0
O000358,2023-11-13,U3048,P1024,Sports,BrandD,2,1029.99,15.0,2059.98,1640.72,-119.0,0,0
O000359,2025-02-27,U2708,P1393,Sports,BrandD,4,1522.08,30.0,6088.32,5151.639999999999,329.0,0,0
O000360,2023-12-17,U4718,P1112,Electronics,BrandA,1,1742.92,10.0,1742.92,848.3100000000001,-187.0,0,0
O000361,2025-05-14,U2684,P0553,Beauty,BrandC,1,227.51,40.0,227.51,75.06,593.0,0,0
O000362,2024-04-13,U2778,P1019,Home & Kitchen,No Brand,1,2296.84,5.0,2296.84,1755.0700000000002,-247.0,0,0
O000363,2025-06-06,U5794,P1476,Apparel,BrandC,2,1080.22,10.0,2160.44,1141.6,668.0,0,0
O000364,2025-03-04,U2112,P0699,Beauty,No Brand,2,2120.1,0.0,4240.2,2242.8999999999996,173.0,0,0
O000365,2025-07-07,U2306,P0612,Home & Kitchen,BrandE,1,808.12,40.0,808.12,100.0,1559.0,0,0
O000366,2023-09-30,U3257,P1260,Sports,BrandF,1,587.21,25.0,587.21,-17.089999999999918,-246.0,0,1
O000367,2025-04-10,U1195,P0087,Home & Kitchen,BrandF,4,281.47,20.0,1125.88,-1222.1599999999999,1236.0,0,1
O000368,2024-11-22,U2482,P1438,Apparel,BrandE,3,916.35,40.0,2749.05,2408.64,991.0,0,0
O000369,2023-11-08,U4240,P0462,Electronics,BrandE,4,307.06,10.0,1228.24,-317.24,-322.0,0,1
O000370,2024-10-30,U2570,P1024,Sports,BrandD,1,1102.06,40.0,1102.06,892.43,233.0,0,0
O000371,2024-01-25,U1157,P0680,Sports,BrandA,2,1033.57,25.0,2067.14,593.4999999999998,-223.0,0,0
O000372,2025-04-08,U1974,P0784,Beauty,BrandE,2,675.6,40.0,1351.2,670.44,732.0,0,0
O000373,2023-08-25,U2382,P0766,Apparel,BrandF,1,275.09,25.0,275.09,-260.18,-458.0,0,1
O000374,2023-12-06,U2303,P0079,Sports,BrandD,1,826.54,15.0,826.54,120.81999999999994,481.0,0,0
O000375,2023-12-02,U3995,P0783,Beauty,BrandF,7,1511.54,20.0,10580.779999999999,5587.82,35.0,0,0
O000376,2025-01-26,U2306,P0814,Books,BrandC,2,1748.32,5.0,3496.64,2292.33,587.0,0,0
O000377,2024-08-06,U5120,P0329,Apparel,BrandA,2,752.07,25.0,1504.14,-456.8799999999999,-3.0,0,1
O000378,2025-04-15,U3292,P1345,Apparel,No Brand,4,352.69,10.0,1410.76,551.08,1351.0,0,0
O000379,2024-11-27,U5250,P0816,Sports,BrandE,1,914.0,20.0,914.0,192.23000000000002,747.0,0,0
O000380,2024-06-07,U1342,P1080,Electronics,BrandE,3,2349.89,5.0,7049.67,5033.43,1179.0,0,0
O000382,2023-10-07,U1761,P0411,Books,BrandD,3,2096.55,5.0,6289.650000000001,3350.3100000000004,380.0,0,0
O000383,2023-09-25,U2203,P0409,Apparel,BrandC,2,1620.81,0.0,3241.62,1391.4399999999998,473.0,0,0
O000384,2023-12-01,U4106,P0744,Beauty,BrandD,1,227.43,0.0,227.43,104.88000000000001,718.0,0,0
O000385,2024-07-02,U3311,P0101,Home & Kitchen,BrandE,3,645.91,15.0,1937.73,1538.67,304.0,0,0
O000386,2024-03-30,U1710,P0883,Electronics,BrandC,2,993.825,25.0,1987.65,955.0300000000002,195.0,0,0
O000387,2023-10-05,U4717,P0030,Home & Kitchen,BrandA,2,1543.01,0.0,3086.02,2374.96,975.0,0,0
O000388,2024-07-17,U3414,P0896,Books,BrandD,2,1802.79,20.0,3605.58,2549.84,782.0,0,0
O000389,2025-03-11,U5970,P0712,Electronics,BrandA,2,1319.58,10.0,2639.16,2102.54,1148.0,0,0
O000390,2025-03-04,U5813,P0951,Sports,BrandB,2,1641.58,30.0,3283.16,2550.1,343.0,0,0
O000391,2024-11-27,U1782,P0097,Home & Kitchen,BrandE,4,1815.54,5.0,7262.16,4594.28,922.0,0,0
O000392,2023-08-04,U1077,P0432,Sports,BrandB,3,1316.12,10.0,3948.3599999999997,2192.7,156.0,0,0
O000393,2024-11-15,U2100,P0535,Electronics,BrandE,7,341.38,5.0,2389.66,-1373.4000000000003,974.0,0,1
O000394,2023-11-10,U1213,P1203,Sports,BrandC,2,2145.52,0.0,4291.04,3906.06,850.0,0,0
O000395,2025-01-14,U2582,P1337,Books,BrandE,3,1842.08,10.0,5526.24,2569.62,1207.0,0,0
O000396,2024-08-14,U3803,P0575,Books,BrandD,1,1698.77,0.0,1698.77,994.55,60.0,0,0
O000397,2023-07-27,U2537,P0700,Books,BrandB,1,943.57,20.0,943.57,305.13,-143.0,0,0
O000398,2023-12-17,U2896,P0467,Beauty,No Brand,2,1406.23,25.0,2812.46,1344.0,708.0,0,0
O000399,2024-03-26,U1608,P0309,Sports,No Brand,3,1674.91,25.0,5024.7300000000005,2606.91,1116.0,0,0
O000400,2023-09-10,U1679,P0937,Electronics,BrandE,3,343.12,10.0,1029.3600000000001,-381.59999999999997,757.0,0,1
O000401,2023-07-25,U2698,P1373,Beauty,BrandD,3,1339.55,25.0,4018.6499999999996,1571.4299999999998,-102.0,0,0
O000402,2024-03-03,U2494,P0317,Electronics,No Brand,1,1137.58,15.0,1137.58,160.16999999999996,431.0,0,0
O000403,2023-08-06,U3108,P0751,Beauty,No Brand,2,635.36,30.0,1270.72,466.82000000000005,-101.0,0,0
O000404,2024-11-27,U1721,P0120,Electronics,BrandE,2,2370.6,5.0,4741.2,3852.9799999999996,1304.0,0,0
O000405,2023-10-03,U2684,P0976,Books,BrandC,3,461.48,25.0,1384.44,-1326.2099999999998,294.0,0,1
O000406,2024-09-06,U2655,P0540,Apparel,BrandE,4,1367.51,10.0,5470.04,2660.24,44.0,0,0
O000407,2024-09-21,U2502,P1274,Electronics,BrandB,2,1941.87,0.0,3883.74,2717.2999999999997,612.0,0,0
O000408,2023-08-25,U1860,P0701,Apparel,BrandC,1,1561.82,5.0,1561.82,1207.79,511.0,0,0
O000409,2025-01-16,U2931,P1314,Beauty,No Brand,1,1029.32,0.0,1029.32,599.81,786.0,0,0
O000410,2025-03-21,U3145,P0631,Books,BrandF,4,1600.38,5.0,6401.52,3626.1600000000003,1042.0,0,0
O000411,2023-10-29,U3008,P0905,Beauty,BrandC,1,1323.81,5.0,1323.81,413.01,844.0,0,0
O000412,2023-09-21,U3551,P0947,Apparel,BrandF,1,1254.43,25.0,1254.43,285.7900000000001,374.0,0,0
O000413,2024-02-25,U4892,P0867,Electronics,BrandA,5,907.45,15.0,4537.25,2640.3500000000004,55.0,0,0
O000414,2023-11-23,U2274,P0500,Books,BrandA,2,717.89,40.0,1435.78,4.920000000000073,-303.0,0,0
O000415,2024-07-16,U4208,P0267,Electronics,No Brand,1,1732.42,20.0,1732.42,1215.1200000000001,1248.0,0,0
O000416,2025-01-03,U4965,P0686,Electronics,BrandE,1,941.56,30.0,941.56,425.25,961.0,0,0
O000417,2025-03-05,U4476,P0543,Electronics,BrandC,2,723.63,5.0,1447.26,414.6400000000001,227.0,0,0
O000418,2024-05-24,U3377,P1325,Beauty,BrandC,2,1842.15,0.0,3684.3,2078.62,819.0,0,0
O000419,2024-01-24,U5453,P0285,Beauty,BrandB,1,821.63,5.0,821.63,302.87,997.0,0,0
O000420,2024-03-26,U2773,P0302,Electronics,BrandA,2,730.51,5.0,1461.02,-360.28,354.0,0,1
O000421,2025-06-22,U5635,P0262,Beauty,BrandC,4,882.97,40.0,3531.88,2342.8,1015.0,0,0
O000422,2024-12-12,U5960,P0108,Sports,BrandF,1,1757.48,25.0,1757.48,1609.6,202.0,0,0
O000423,2024-01-25,U2462,P0422,Books,BrandA,2,1288.22,40.0,2576.44,2089.4,385.0,0,0
O000424,2024-08-09,U1746,P0784,Beauty,BrandE,2,1628.05,20.0,3256.1,2575.34,490.0,0,0
O000425,2024-12-10,U3840,P0471,Apparel,BrandB,1,1872.08,25.0,1872.08,1690.04,248.0,0,0
O000426,2024-05-13,U5418,P1257,Sports,BrandA,2,2120.95,15.0,4241.9,2313.16,1105.0,0,0
O000427,2023-10-03,U4231,P1491,Electronics,BrandA,4,1730.18,15.0,6920.72,3629.88,474.0,0,0
O000428,2025-07-07,U5804,P1197,Apparel,BrandD,2,948.45,30.0,1896.9,1541.88,415.0,0,0
O000429,2024-12-25,U5667,P0117,Electronics,BrandB,1,1246.53,0.0,1246.53,643.55,767.0,0,0
O000430,2023-07-28,U4696,P0077,Sports,BrandF,1,834.19,25.0,834.19,249.0200000000001,-474.0,0,0
O000431,2023-11-03,U4122,P1020,Sports,BrandB,3,2221.21,5.0,6663.63,6200.160000000001,-294.0,0,0
O000432,2024-02-19,U1617,P0450,Apparel,BrandD,5,1435.31,40.0,7176.549999999999,4574.349999999999,-1412.0,0,0
O000433,2024-10-22,U2984,P0295,Sports,BrandD,1,235.51,40.0,235.51,-550.96,1096.0,0,1
O000434,2025-03-13,U2474,P0250,Books,BrandA,4,875.0,15.0,3500.0,3038.12,348.0,0,0
O000435,2023-08-05,U4109,P1105,Books,BrandD,1,936.11,15.0,936.11,14.169999999999959,250.0,0,0
O000436,2023-08-29,U3823,P0612,Home & Kitchen,BrandE,1,525.25,30.0,525.25,-182.87,881.0,0,1
O000437,2024-01-13,U5973,P0115,Home & Kitchen,BrandF,3,1404.5,40.0,4213.5,3534.0,1100.0,0,0
O000438,2023-10-22,U3376,P0354,Books,No Brand,1,734.71,10.0,734.71,132.55500000000006,-113.0,0,0
O000439,2025-02-07,U4078,P0345,Books,BrandF,1,670.52,40.0,670.52,-174.43000000000006,1393.0,0,1
O000440,2024-01-21,U4196,P1257,Sports,BrandA,2,1105.75,0.0,2211.5,282.76,992.0,0,0
O000441,2023-07-31,U5390,P0941,Apparel,BrandC,2,326.75,30.0,653.5,-363.53,-487.0,0,1
O000442,2023-10-13,U5712,P0338,Books,BrandC,2,395.98,15.0,791.96,-1157.94,-109.0,0,1
O000443,2024-12-07,U3961,P0431,Electronics,BrandA,1,1737.3,30.0,1737.3,867.89,1409.0,0,0
O000444,2023-11-27,U4044,P0473,Electronics,BrandB,2,1200.29,10.0,2400.58,713.54,-317.0,0,0
O000445,2025-02-12,U3685,P0717,Sports,BrandF,2,822.39,25.0,1644.78,507.76,904.0,0,0
O000446,2025-04-23,U1041,P0362,Home & Kitchen,No Brand,1,1719.39,5.0,1719.39,1250.45,863.0,0,0
O000447,2024-03-31,U4412,P0316,Electronics,BrandF,3,836.07,0.0,2508.21,-194.4599999999998,-1371.0,0,1
O000448,2025-01-03,U4233,P1341,Sports,BrandF,1,967.98,15.0,967.98,22.08000000000004,381.0,0,0
O000449,2024-09-10,U4236,P0753,Beauty,BrandA,2,1514.95,25.0,3029.9,2189.6800000000003,1149.0,0,0
O000450,2025-04-20,U1283,P0608,Apparel,BrandA,1,820.48,30.0,820.48,691.74,1342.0,0,0
O000451,2024-10-23,U1767,P0569,Apparel,BrandD,3,697.84,40.0,2093.52,925.0200000000001,326.0,0,0
O000452,2024-04-17,U2939,P1118,Electronics,No Brand,1,411.88,40.0,411.88,-104.42999999999995,-108.0,0,1
O000453,2024-07-18,U3604,P0582,Apparel,BrandC,1,525.92,10.0,525.92,-252.33000000000004,495.0,0,1
O000454,2025-06-21,U4050,P0962,Sports,BrandF,1,436.05,25.0,436.05,-137.96999999999997,360.0,0,1
O000455,2025-03-24,U4550,P0455,Sports,BrandB,2,2084.73,5.0,4169.46,2278.08,877.0,0,0
O000456,2023-08-30,U3290,P0629,Sports,BrandB,2,1557.67,10.0,3115.34,2475.6000000000004,918.0,0,0
O000457,2024-07-12,U3454,P1012,Apparel,BrandB,4,907.9,25.0,3631.6,2655.88,1188.0,0,0
O000458,2023-11-01,U4338,P1428,Books,BrandC,1,1401.81,5.0,1401.81,461.3499999999999,-325.0,0,0
O000459,2024-04-17,U1959,P0555,Beauty,BrandA,1,1061.39,30.0,1061.39,575.5700000000002,1053.0,0,0
O000460,2024-04-04,U4755,P0680,Sports,BrandA,5,2286.17,5.0,11430.85,7746.75,-153.0,0,0
O000461,2024-11-17,U5140,P1493,Electronics,BrandF,1,1454.39,15.0,1454.39,1227.66,817.0,0,0
O000462,2024-10-15,U4963,P0926,Books,BrandD,2,1368.53,40.0,2737.06,1407.86,688.0,0,0
O000463,2024-09-02,U1191,P0962,Sports,BrandF,1,2474.51,0.0,2474.51,1900.4900000000002,68.0,0,0
O000464,2023-11-30,U3593,P1479,Home & Kitchen,BrandB,5,564.92,0.0,2824.6,-300.4000000000002,-128.0,0,1
O000465,2023-07-14,U4730,P0725,Beauty,BrandB,2,1491.67,10.0,2983.34,1277.7,-66.0,0,0
O000466,2023-12-20,U4025,P0032,Apparel,BrandF,1,870.61,25.0,870.61,476.14,-24.0,0,0
O000467,2025-02-13,U2488,P0729,Beauty,BrandF,1,1808.09,5.0,1808.09,1208.08,1324.0,0,0
O000468,2024-08-02,U5791,P0761,Sports,BrandC,1,409.33,30.0,409.33,234.55999999999997,270.0,0,0
O000469,2024-02-22,U2787,P1453,Electronics,No Brand,1,583.02,25.0,583.02,393.71999999999997,200.0,0,0
O000470,2024-07-22,U1995,P0159,Home & Kitchen,BrandD,5,979.68,15.0,4898.4,2833.3999999999996,355.0,0,0
O000471,2025-06-13,U2556,P0630,Home & Kitchen,BrandC,2,2091.58,15.0,4183.16,2371.84,398.0,0,0
O000472,2024-01-12,U1460,P0963,Home & Kitchen,BrandA,3,407.24,10.0,1221.72,-403.5899999999999,475.0,0,1
