return_id,user_id,sku_id,return_date,return_reason,product_condition,refund_amount
R00419,U3391,P0989,2025-01-29,Wrong product,New,1135.84
R00420,U3779,P1392,2024-12-13,Poor quality,New,1833.85
R00421,U4485,P1174,2024-11-27,Damaged item,Opened,822.64
R00422,U2443,P0813,2025-02-13,Better price elsewhere,New,138.62
R00423,U2648,P0372,2025-04-14,Damaged item,Used,1392.66
R00424,U2020,P1203,2024-11-11,Wrong product,New,1247.77
R00425,U5507,P1370,2025-06-02,Poor quality,Opened,1095.41
R00426,U3191,P0358,2024-07-29,Damaged item,Defective,753.9
R00427,U4421,P0945,2024-09-24,Poor quality,Opened,1782.59
R00428,U3924,P1157,2025-03-23,Damaged item,New,1654.18
R00429,U5689,P1085,2024-12-09,No longer needed,New,2240.75
R00430,U4434,P0734,2025-03-23,Missing parts,Used,1190.36
R00431,U2344,P1122,2025-04-10,Missing parts,Defective,2286.74
R00432,U5189,P0482,2024-08-06,Wrong product,New,2204.43
R00433,U4222,P1301,2025-02-06,Poor quality,Used,2173.62
R00434,U2127,P0690,2025-01-04,Poor quality,New,194.59
R00435,U2331,P0287,2024-12-11,Wrong product,New,1410.83
R00436,U4553,P0711,2025-03-29,Damaged item,Opened,394.6
R00437,U3999,P0351,2024-11-28,Damaged item,New,0.0
R00438,U3787,P1171,2025-03-11,No longer needed,New,1577.02
R00439,U3946,P0887,2024-07-26,Damaged item,New,1469.07
R00440,U1876,P0085,2025-07-02,No longer needed,New,1522.42
R00441,U5704,P0491,2025-04-23,Better price elsewhere,Opened,1328.86
R00442,U4482,P0741,2024-11-26,Wrong product,Defective,680.11
R00443,U4111,P0368,2024-12-10,Better price elsewhere,New,973.44
R00444,U5372,P0300,2025-01-29,Poor quality,Used,768.85
R00445,U3290,P0254,2024-10-06,Missing parts,Opened,157.46
R00446,U5117,P1071,2025-01-10,Better price elsewhere,New,1937.37
R00447,U1467,P0696,2025-05-11,Poor quality,Opened,880.14
R00448,U2971,P0070,2024-07-27,Poor quality,Used,1545.54
R00449,U2611,P0941,2025-05-30,Wrong product,Defective,1387.28
R00450,U3020,P0224,2025-02-09,Poor quality,Opened,2299.92
R00451,U4830,P0823,2025-01-30,Wrong product,Used,2040.08
R00452,U1820,P0838,2025-06-06,Poor quality,Defective,1626.12
R00453,U1460,P0986,2025-04-13,Better price elsewhere,Defective,208.48
R00454,U3858,P0685,2024-07-12,No longer needed,Used,2051.71
R00455,U3169,P1120,2024-08-13,Better price elsewhere,New,293.69
R00456,U3465,P0703,2025-06-14,Wrong product,Defective,1847.28
R00457,U1154,P0620,2025-02-21,Poor quality,New,584.95
R00458,U4510,P0669,2025-06-15,Poor quality,New,1998.75
R00459,U1148,P0485,2025-04-22,No longer needed,Defective,946.22
R00460,U1263,P0780,2025-07-03,Wrong product,Used,2344.72
R00461,U1093,P1242,2024-11-24,Wrong product,Used,1320.42
R00462,U1595,P0931,2025-06-28,Damaged item,Defective,768.86
R00463,U1028,P1237,2024-10-01,Poor quality,Defective,101.79
R00464,U1247,P0451,2025-02-03,No longer needed,New,722.95
R00465,U5075,P0716,2025-07-03,Better price elsewhere,Defective,1871.34
R00466,U4545,P0437,2025-02-05,Wrong product,Used,1816.69
R00467,U3964,P0900,2025-01-14,Poor quality,Used,1621.4
R00468,U5659,P0490,2024-11-05,Wrong product,Defective,822.49
R00469,U4253,P0239,2025-03-27,Missing parts,New,1937.21
R00470,U1607,P0960,2024-09-22,No longer needed,Defective,1345.57
R00471,U3134,P0872,2024-07-16,Poor quality,Defective,1574.33
R00472,U3350,P0491,2025-04-13,Wrong product,Defective,1737.59
R00473,U3010,P0271,2025-02-11,Damaged item,Opened,814.6
R00474,U5650,P0615,2025-04-24,Better price elsewhere,Opened,961.14
R00475,U1161,P0964,2024-11-07,Wrong product,Opened,570.43
R00476,U2605,P1166,2024-12-13,Poor quality,Defective,1382.27
R00477,U3247,P0844,2024-11-25,Missing parts,Defective,1590.22
R00478,U4364,P0534,2025-05-04,No longer needed,Used,1720.7
R00479,U3894,P0769,2025-02-18,Damaged item,Used,2172.3
R00480,U5405,P0381,2024-11-30,Better price elsewhere,New,1920.91
R00481,U3865,P0850,2025-06-09,No longer needed,Defective,859.65
R00482,U1373,P0193,2024-08-24,Better price elsewhere,Opened,248.15
R00483,U3431,P0495,2024-11-24,Missing parts,Opened,1328.19
R00484,U5552,P0098,2025-05-04,Damaged item,Opened,284.17
R00485,U2219,P1288,2025-04-07,Damaged item,New,1692.89
R00486,U2966,P0307,2025-01-08,Better price elsewhere,New,394.02
R00487,U3720,P0917,2024-10-31,Poor quality,Defective,2129.64
R00488,U5505,P0810,2024-11-30,Poor quality,Opened,619.25
R00489,U5315,P1145,2025-01-14,Wrong product,Opened,1995.1
R00490,U5371,P0966,2024-12-11,Wrong product,New,2076.77
R00491,U3629,P0697,2024-12-18,Wrong product,Used,1556.25
R00492,U2798,P1082,2025-03-11,Wrong product,Defective,1508.99
R00493,U5485,P1108,2025-04-06,No longer needed,Opened,1498.99
R00494,U3170,P0441,2025-06-24,Poor quality,Opened,2246.77
R00495,U5115,P1147,2025-04-25,Better price elsewhere,New,1846.29
R00496,U4966,P0229,2024-09-09,No longer needed,New,0.0
R00497,U4081,P0176,2025-03-23,No longer needed,Used,1841.64
R00498,U4050,P0567,2024-11-12,Unknown,Opened,2130.82
R00499,U2614,P0664,2025-07-06,No longer needed,Opened,2253.62
R00500,U5333,P0275,2024-09-12,Wrong product,New,1468.21
R00501,U3295,P0409,2025-07-05,Damaged item,Defective,1658.32
R00502,U4015,P1097,2025-02-02,Wrong product,Used,1497.02
R00503,U1805,P1024,2025-05-01,Damaged item,New,2371.7
R00504,U2725,P0530,2024-07-27,No longer needed,Opened,2252.32
R00505,U4014,P0554,2024-11-06,Missing parts,Opened,2093.65
R00506,U1879,P1278,2024-08-01,No longer needed,Used,1009.4
R00507,U2730,P0166,2025-05-02,Damaged item,Defective,1897.8
R00508,U2491,P1035,2025-02-09,Damaged item,Used,1861.35
R00509,U3520,P1393,2024-11-09,Missing parts,Used,399.18
R00510,U2479,P1336,2025-02-15,Missing parts,Defective,2388.44
R00511,U5185,P0022,2024-11-16,Damaged item,Defective,882.57
R00512,U3261,P0194,2025-02-27,Missing parts,Opened,472.84
R00513,U1568,P0669,2025-04-02,Wrong product,Defective,644.73
R00514,U5863,P1184,2025-04-13,Missing parts,Used,272.21
R00515,U2299,P0136,2024-12-03,Poor quality,Used,315.2
R00516,U4646,P0311,2025-03-07,Damaged item,Opened,691.24
R00517,U5693,P0808,2025-04-10,No longer needed,Opened,2199.94
R00518,U3496,P1109,2024-12-27,Damaged item,Opened,612.52
R00519,U1414,P1201,2024-10-08,Poor quality,Defective,2491.45
R00520,U2844,P1414,2024-10-24,No longer needed,New,2442.98
R00521,U2647,P1140,2024-07-31,Wrong product,Defective,932.36
R00522,U2369,P0272,2025-04-03,Wrong product,Defective,2471.94
R00523,U1869,P0365,2024-08-26,Wrong product,Used,505.91
R00524,U2443,P0915,2025-05-14,Missing parts,New,1536.15
R00525,U3403,P0148,2025-01-24,Missing parts,Used,1104.37
R00526,U3725,P0212,2024-10-02,Wrong product,Defective,1522.98
R00527,U1128,P0322,2024-12-14,Better price elsewhere,Unknown,2392.08
R00528,U3222,P0670,2024-11-28,No longer needed,Used,1976.35
R00529,U2960,P0902,2024-11-19,Missing parts,New,694.8
R00530,U5312,P1277,2025-01-25,Wrong product,New,2276.88
R00531,U5724,P0931,2025-04-14,Damaged item,Defective,1509.96
R00532,U2000,P1344,2025-06-19,Missing parts,Defective,346.64
R00533,U5308,P0337,2024-07-27,Better price elsewhere,Defective,1374.68
R00534,U4376,P0650,2024-11-07,Wrong product,Opened,637.38
R00535,U3910,P0990,2024-07-20,Damaged item,New,1012.23
R00536,U5006,P1030,2025-05-01,Better price elsewhere,Opened,2305.09
R00537,U3543,P0097,2025-06-16,Poor quality,Defective,2344.66
R00538,U1599,P0102,2024-08-10,No longer needed,Used,2245.91
R00539,U2561,P0925,2024-11-06,Better price elsewhere,Opened,1815.85
R00540,U4832,P0162,2024-10-18,No longer needed,Opened,1649.73
R00541,U2682,P0640,2024-08-26,Wrong product,Used,713.12
R00542,U4798,P0145,2025-03-25,Missing parts,New,1199.75
R00543,U3720,P0718,2025-05-22,No longer needed,New,1589.66
R00544,U3714,P0192,2025-04-15,Damaged item,Opened,1482.78
R00545,U5796,P0343,2025-06-10,Wrong product,Used,448.08
R00546,U5739,P0749,2024-10-31,No longer needed,Opened,870.21
R00547,U4349,P1277,2024-09-26,Better price elsewhere,Used,2480.65
R00548,U4910,P1285,2024-10-03,Poor quality,Opened,1641.54
R00549,U2088,P0041,2025-01-09,Wrong product,Opened,1774.64
R00550,U2119,P1142,2025-06-02,Damaged item,Used,1926.07
R00551,U1543,P1374,2025-01-23,Damaged item,New,915.76
R00552,U2138,P1338,2024-11-24,Wrong product,Opened,194.22
R00553,U1968,P0571,2024-12-06,Better price elsewhere,New,1212.17
R00554,U4068,P0114,2024-07-23,No longer needed,Defective,1842.58
R00555,U5073,P0911,2025-05-09,No longer needed,Opened,296.76
R00556,U3055,P1012,2025-04-19,Missing parts,Used,1751.61
R00557,U3497,P1267,2024-08-18,Wrong product,New,1561.87
R00558,U1294,P0663,2024-12-26,Better price elsewhere,Opened,1625.0
R00559,U3173,P0130,2025-02-18,Better price elsewhere,Used,1959.17
R00560,U3667,P1103,2025-05-13,Poor quality,New,2372.23
R00561,U2228,P0474,2024-11-12,Damaged item,New,742.57
R00562,U5209,P0931,2025-07-05,Wrong product,Defective,1552.69
R00563,U5852,P0275,2025-01-30,Damaged item,Defective,2067.87
R00564,U5725,P0250,2024-11-22,Better price elsewhere,New,714.8
R00565,U2971,P1343,2025-05-11,Wrong product,Defective,707.44
R00566,U2393,P1481,2025-04-24,Poor quality,Defective,2148.78
R00567,U2251,P1368,2025-04-02,Wrong product,New,928.25
R00568,U5440,P0066,2025-03-18,Poor quality,Defective,1511.93
R00569,U5007,P1113,2025-06-30,Poor quality,Opened,281.19
R00570,U4942,P0069,2025-06-09,No longer needed,New,172.91
R00571,U1257,P1016,2024-09-08,Better price elsewhere,Used,1506.57
R00572,U4270,P1073,2024-10-09,Missing parts,New,712.03
R00573,U3096,P0618,2025-03-03,Better price elsewhere,Defective,1284.49
R00574,U3026,P0681,2024-11-06,Wrong product,New,692.13
R00575,U5131,P0930,2024-12-23,Wrong product,New,764.82
R00576,U2086,P0243,2025-01-08,No longer needed,Used,2229.95
R00577,U4857,P0061,2025-02-10,Missing parts,Used,617.39
R00578,U2140,P0452,2025-05-04,Poor quality,Defective,512.83
R00579,U2402,P1333,2025-01-31,Poor quality,New,1028.57
R00580,U4310,P0141,2025-02-01,Poor quality,Opened,2187.24
R00581,U5872,P1399,2024-11-16,Poor quality,New,719.84
R00582,U4505,P1130,2024-08-25,Better price elsewhere,Used,1771.9
R00583,U5238,P1169,2025-03-10,Missing parts,Used,2176.86
R00584,U1577,P0892,2024-09-11,Better price elsewhere,Opened,1604.85
R00585,U5201,P0636,2024-08-11,Poor quality,Opened,1376.03
R00586,U5059,P0070,2024-11-02,Damaged item,Defective,2440.29
R00587,U4578,P0608,2024-09-27,Missing parts,Defective,1302.17
R00588,U3536,P1054,2024-12-17,Wrong product,Defective,2121.81
R00589,U5006,P0815,2024-08-17,Damaged item,Used,951.57
R00590,U3196,P0606,2025-05-18,Damaged item,Used,2156.96
R00591,U1630,P0672,2024-12-12,Missing parts,Opened,144.38
R00592,U2793,P1251,2025-01-31,Missing parts,Used,1086.31
R00593,U5052,P0401,2024-07-26,No longer needed,New,1476.82
R00594,U1836,P0996,2024-07-28,Wrong product,Defective,1676.3
R00595,U4257,P0502,2025-06-04,No longer needed,Opened,580.06
R00596,U1655,P0534,2024-09-08,No longer needed,Used,1612.06
R00597,U3157,P1207,2024-12-15,Damaged item,New,216.14
R00598,U1416,P1023,2024-12-09,Wrong product,New,256.92
R00599,U2526,P0821,2025-06-18,No longer needed,Opened,2086.63
R00600,U3734,P0544,2025-02-23,Wrong product,New,691.67
R00601,U2293,P1143,2024-10-19,Poor quality,Defective,1417.5
R00602,U3938,P0979,2025-06-13,No longer needed,New,1145.66
R00603,U3583,P0875,2025-06-26,Poor quality,Opened,1593.37
R00604,U3389,P0171,2025-03-03,No longer needed,Opened,889.73
R00605,U3733,P0091,2025-05-11,No longer needed,New,431.68
R00606,U4099,P0882,2025-02-22,Poor quality,Used,631.83
R00607,U3728,P0533,2025-05-10,No longer needed,Opened,1185.24
R00608,U3684,P1444,2024-07-19,Poor quality,Used,113.71
R00609,U4140,P0854,2025-05-20,Missing parts,Used,2446.01
R00610,U1678,P0571,2024-11-24,Better price elsewhere,New,466.31
R00611,U2161,P0626,2024-09-23,Wrong product,Defective,2377.78
R00612,U3619,P0450,2024-09-15,Poor quality,Used,161.75
R00613,U4723,P1345,2025-03-26,Better price elsewhere,Opened,2047.35
R00614,U3417,P0636,2025-01-30,Poor quality,Opened,580.72
R00615,U3548,P1358,2025-03-29,Missing parts,Defective,1481.56
R00616,U4278,P0247,2025-01-15,Missing parts,Defective,399.45
R00617,U3250,P0939,2025-02-19,Damaged item,Used,1710.79
R00618,U3355,P0601,2025-01-12,Better price elsewhere,Opened,1642.25
R00619,U3316,P0977,2024-08-05,Wrong product,Opened,1780.36
R00620,U2819,P0004,2025-02-23,Missing parts,Unknown,1741.62
R00621,U2951,P0626,2025-02-11,No longer needed,Used,502.93
R00622,U2133,P1147,2024-07-16,Poor quality,Opened,640.36
R00623,U5249,P0569,2024-11-11,Damaged item,Used,1306.9
R00624,U4866,P0477,2024-07-12,No longer needed,New,932.84
R00625,U3099,P0094,2025-07-07,No longer needed,Unknown,2192.5
R00626,U4433,P1364,2025-05-09,Wrong product,Opened,389.11
R00627,U4258,P0177,2025-05-01,Missing parts,New,1054.8
R00628,U3078,P0219,2024-12-13,Wrong product,Defective,1240.65
R00629,U4701,P0387,2024-11-03,No longer needed,New,2413.35
R00630,U3663,P0566,2025-03-15,Poor quality,Used,608.54
R00631,U4673,P0627,2024-07-18,Damaged item,Used,2431.41
R00632,U2268,P1307,2024-10-23,No longer needed,Opened,1382.78
R00633,U2582,P0290,2025-03-03,Better price elsewhere,Defective,1316.09
R00634,U1471,P0615,2025-02-19,Damaged item,Used,1218.64
R00635,U1062,P1182,2024-11-19,Wrong product,Defective,1709.72
R00636,U2658,P0207,2025-07-02,Poor quality,New,0.0
R00637,U5241,P0600,2025-06-30,Poor quality,Defective,2004.16
R00638,U5247,P1284,2024-07-27,Missing parts,New,2072.41
R00639,U5992,P0788,2025-03-02,Damaged item,New,928.03
R00640,U3221,P1034,2024-10-09,Better price elsewhere,New,2060.2
R00641,U3260,P0976,2024-08-19,Poor quality,Defective,1075.42
R00642,U3895,P0434,2024-11-21,Wrong product,Used,165.93
R00643,U5174,P1493,2024-07-10,Wrong product,Defective,493.75
R00644,U2718,P1497,2024-11-30,Better price elsewhere,New,2301.34
R00645,U5225,P1327,2024-07-19,Damaged item,Opened,2315.0
R00646,U5806,P0033,2025-05-29,Wrong product,New,1459.04
R00647,U1755,P0343,2025-05-31,Missing parts,Used,1048.39
R00648,U5620,P0392,2024-11-01,No longer needed,Opened,891.2
R00649,U5438,P0788,2024-10-31,No longer needed,Defective,1277.22
R00650,U3764,P0032,2025-06-25,Poor quality,Defective,1877.53
R00651,U4176,P0647,2025-05-02,Missing parts,Defective,267.12
R00652,U4253,P1221,2025-05-07,Poor quality,Opened,1881.12
R00653,U5997,P0798,2024-10-31,No longer needed,Used,1486.25
R00654,U1016,P1289,2024-10-05,Poor quality,Defective,1453.85
R00655,U4152,P0320,2024-12-20,Wrong product,New,945.27
R00656,U3386,P0146,2024-12-05,Damaged item,Used,2242.98
R00657,U5336,P0064,2024-10-23,Poor quality,Defective,808.35
R00658,U3330,P0109,2025-05-18,Better price elsewhere,Used,1601.46
R00659,U4829,P0337,2025-01-14,Wrong product,Defective,380.76
R00660,U1819,P0924,2025-04-22,Better price elsewhere,Used,1070.1
R00661,U1193,P1391,2025-01-24,Wrong product,Opened,2440.88
R00662,U5036,P0017,2025-04-17,Missing parts,Defective,1730.61
R00663,U2688,P1312,2024-10-18,Missing parts,Unknown,1652.7
R00664,U5193,P1114,2024-08-16,Damaged item,Opened,1849.75
R00665,U3102,P0885,2025-04-25,No longer needed,Defective,1963.31
R00666,U1971,P0643,2024-11-29,No longer needed,Opened,568.14
R00667,U2014,P1168,2025-07-04,Missing parts,Used,784.69
R00668,U2328,P0938,2024-07-31,Better price elsewhere,Opened,1174.8
R00669,U4777,P0287,2025-06-02,Poor quality,Used,243.68
R00670,U5038,P0263,2024-07-14,Missing parts,Defective,1072.16
R00671,U1799,P0640,2024-11-25,Better price elsewhere,Used,1747.1
R00672,U3500,P1254,2025-02-14,Damaged item,Used,2244.76
R00673,U1255,P0395,2024-12-30,No longer needed,Defective,978.88
R00674,U3871,P1484,2025-06-26,Better price elsewhere,Used,2028.08
R00675,U3931,P0062,2025-06-13,Poor quality,Defective,1774.99
R00676,U3769,P1295,2025-01-04,Wrong product,New,2403.24
R00677,U1229,P0799,2025-05-27,Damaged item,Opened,2027.7
R00678,U1919,P0540,2024-12-02,Missing parts,Defective,336.47
R00679,U2558,P1250,2024-09-16,No longer needed,Defective,1326.08
R00680,U4123,P1199,2025-02-07,Wrong product,Used,860.13
R00681,U1898,P0026,2024-09-09,Wrong product,Used,1954.04
R00682,U3912,P1110,2025-03-31,Better price elsewhere,Opened,243.63
R00683,U2369,P0755,2025-02-07,Missing parts,Used,1631.97
R00684,U2906,P0687,2025-03-14,Poor quality,Defective,381.36
R00685,U5716,P1271,2024-11-21,Missing parts,Opened,454.65
R00686,U1756,P0901,2024-11-25,Damaged item,New,1130.82
R00687,U5445,P1358,2024-11-23,Damaged item,Opened,452.54
R00688,U2184,P0973,2024-12-03,Wrong product,Defective,805.89
R00689,U3625,P0399,2024-11-05,Missing parts,Opened,391.89
R00690,U4655,P1121,2025-05-08,Better price elsewhere,Defective,1149.43
R00691,U1086,P0835,2025-02-17,Better price elsewhere,Opened,715.91
R00692,U3949,P0685,2024-10-10,Missing parts,New,1456.11
R00693,U5607,P1404,2024-11-23,Damaged item,Opened,507.34
R00694,U5972,P0425,2024-09-22,Better price elsewhere,New,2025.6
R00695,U4524,P0098,2024-09-23,Damaged item,Used,308.66
R00696,U3371,P1370,2024-10-03,Better price elsewhere,Defective,620.56
R00697,U2880,P1397,2025-04-01,Missing parts,New,2462.65
R00698,U4130,P0081,2024-10-19,Damaged item,Opened,674.47
R00699,U1463,P0972,2025-02-04,Poor quality,Used,1664.0
R00700,U2101,P0374,2025-05-01,No longer needed,New,951.2
R00701,U4916,P0883,2024-09-20,Better price elsewhere,Used,2227.2
R00702,U5806,P0521,2024-08-08,Poor quality,Used,743.86
R00703,U5999,P0872,2025-05-17,Damaged item,Defective,716.9
R00704,U1694,P1150,2025-06-18,Better price elsewhere,New,757.54
R00705,U4510,P0590,2024-10-21,Damaged item,Defective,1771.57
R00706,U5491,P0686,2025-02-11,Missing parts,Opened,305.54
R00707,U4499,P0743,2025-01-18,No longer needed,Defective,2271.21
R00708,U2307,P0797,2024-11-17,Better price elsewhere,Opened,2091.42
R00709,U4552,P1146,2025-04-10,Poor quality,Opened,1564.41
R00710,U3834,P1393,2024-11-16,Better price elsewhere,Opened,937.08
R00711,U3205,P0367,2024-11-14,Better price elsewhere,Defective,2160.65
R00712,U1590,P0547,2024-09-16,Missing parts,Defective,1955.65
R00713,U4385,P1149,2025-05-24,Better price elsewhere,Defective,629.52
R00714,U5950,P0803,2024-10-27,Wrong product,Used,1460.78
R00715,U4594,P1478,2024-07-23,Better price elsewhere,Used,360.43
R00716,U2024,P0423,2025-04-10,Damaged item,Opened,621.39
R00717,U4573,P0097,2025-05-23,Poor quality,New,1822.26
R00718,U1567,P0120,2025-07-01,Missing parts,Opened,2288.3
R00719,U5331,P0166,2024-09-29,Wrong product,Used,2428.92
R00720,U5074,P1330,2024-10-21,No longer needed,Opened,1039.91
R00721,U1516,P0074,2025-06-11,Damaged item,Opened,1132.02
R00722,U2774,P0167,2024-08-23,Better price elsewhere,Defective,254.14
R00724,U1234,P1405,2024-07-26,Wrong product,Unknown,2295.97
R00725,U2317,P0787,2025-05-20,Wrong product,Defective,1869.79
R00727,U4635,P0791,2025-05-07,Missing parts,Defective,1745.76
R00728,U4079,P0720,2024-08-24,Damaged item,New,1661.03
R00729,U2916,P0060,2024-11-05,No longer needed,New,2001.72
R00730,U1831,P0928,2024-07-09,Wrong product,Opened,360.47
R00731,U3280,P0481,2025-06-16,Damaged item,Defective,2324.91
R00732,U4061,P1351,2024-09-18,Better price elsewhere,Used,380.04
R00733,U2802,P0189,2025-07-01,Wrong product,Used,366.91
R00734,U4538,P0378,2025-01-12,Damaged item,Opened,969.74
R00735,U1511,P0291,2024-07-09,Missing parts,Opened,1547.93
R00736,U4290,P0216,2024-12-30,Better price elsewhere,New,688.67
R00737,U5618,P1126,2024-09-28,Better price elsewhere,New,1360.83
R00738,U3986,P0125,2024-10-01,Wrong product,New,1501.64
R00739,U1868,P0113,2024-12-12,Wrong product,New,774.95
R00740,U4626,P1283,2025-05-19,Better price elsewhere,Used,1045.82
R00741,U2377,P1347,2024-11-30,Poor quality,Defective,386.82
R00742,U1352,P0824,2025-01-09,Damaged item,New,2003.21
R00743,U4314,P0246,2024-12-10,Better price elsewhere,Used,282.0
R00744,U1945,P0968,2024-11-15,Missing parts,Defective,2069.63
R00745,U1198,P1394,2025-01-04,No longer needed,Opened,378.15
R00746,U3274,P0992,2024-07-19,Poor quality,New,251.41
R00747,U2904,P0049,2024-10-23,Missing parts,Opened,2243.18
R00748,U5395,P1147,2024-08-22,Missing parts,Opened,2170.98
R00749,U4690,P1329,2025-03-30,No longer needed,Opened,1856.29
R00750,U3445,P1028,2024-09-17,No longer needed,Opened,508.89
R00751,U2808,P0790,2025-04-09,Damaged item,Opened,2398.81
R00752,U1541,P0848,2025-01-09,Poor quality,Defective,2039.17
R00753,U5485,P0438,2024-08-02,No longer needed,New,769.8
R00754,U2640,P0701,2024-08-03,Unknown,Opened,1960.21
R00755,U2940,P1131,2025-06-28,Better price elsewhere,Defective,1065.11
R00756,U1921,P0450,2024-07-21,Wrong product,Opened,876.6
